Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Will_Grow,SMA_5,SMA_10,SMA_20,Return_1D,Volatility_10,High_Low_Ratio,Open_Close_Ratio,Volume_SMA_10,Volume_Ratio,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,RSI_14
2021-12-01,AXISBANK,EQ,666.95,661.3,685.0,659.25,674.9,675.7,673.93,13301893.0,896000000000000.0,189900.0,3735145.0,0.2808,1,715.6600000000001,715.935,702.9875,-0.08701526820699901,0.08910990815272758,1.0390595373530527,0.9786887672043805,13834026.0,0.9615344802734938,740.1,11897710.0,666.95,7928365.0,760.75,13377990.0,49.018099156589706
2021-12-02,AXISBANK,EQ,740.1,735.5,754.7,734.55,749.9,750.4,746.92,15668442.0,1170000000000000.0,208754.0,4884471.0,0.3117,1,718.78,716.645,707.2850000000001,0.11055202012727539,0.09636104052861957,1.0274317609420736,0.9801439232409382,14011014.6,1.1182946023052465,675.7,13301893.0,740.1,11897710.0,666.95,7928365.0,54.09771609167035
2021-12-03,AXISBANK,EQ,760.75,772.6,776.6,745.0,749.05,750.6,760.49,16343307.0,1240000000000000.0,215516.0,6408878.0,0.3921,0,716.75,723.545,708.835,0.00026652452025599516,0.09136381043236028,1.0424161073825504,1.0293098854249934,14742705.5,1.1085690479267867,750.4,15668442.0,675.7,13301893.0,740.1,11897710.0,54.110899222535735
2021-12-04,AXISBANK,EQ,668.2,651.0,655.0,626.65,639.7,635.6,637.11,14649541.0,933000000000000.0,270517.0,4782573.0,0.3265,0,710.48,712.855,704.0775,-0.15321076472155604,0.10070604755877097,1.0452405649086411,1.0242290748898677,13976878.9,1.0481267745691063,750.6,16343307.0,750.4,15668442.0,675.7,13301893.0,45.940671916943515
2015-03-08,BAJAJAUTO,EQ,2525.3,2525.0,2564.6,2487.3,2504.5,2504.9,2508.69,294753.0,73900000000000.0,22397.0,160451.0,0.5444,0,2342.2300000000005,2368.48,2346.285,-0.03210973724884081,0.1019674297240158,1.031077875608089,1.0080242724260449,411390.2,0.716480363411671,2588.0,346267.0,2240.0,231100.0,2117.5,325920.0,31.189863054202306
2015-03-09,BAJAJAUTO,EQ,2203.5,2218.15,2264.9,2212.5,2255.0,2248.4,2244.14,324122.0,72700000000000.0,22736.0,194334.0,0.5996,1,2339.76,2366.25,2336.0975,-0.10239929737714082,0.10570384450570872,1.023683615819209,0.9865459882583171,392174.5,0.8264739293350282,2504.9,294753.0,2588.0,346267.0,2240.0,231100.0,28.952137545554706
2015-03-11,BAJAJAUTO,EQ,2432.65,2444.95,2450.15,2411.1,2419.9,2424.55,2433.78,192324.0,46800000000000.0,17233.0,84883.0,0.4414,1,2401.17,2352.085,2356.335,0.07834460060487469,0.09994986616992863,1.0161959271701713,1.0084139324823163,377507.8,0.5094570231396544,2248.4,324122.0,2504.9,294753.0,2588.0,346267.0,32.53203758747608
2015-03-12,BAJAJAUTO,EQ,2500.6,2499.0,2506.95,2473.75,2477.25,2480.2,2488.64,246228.0,61300000000000.0,25635.0,151888.0,0.6169,0,2449.21,2379.755,2363.4575,0.022952712874553916,0.08701466358243577,1.0134209196563921,1.0075800338682366,362484.5,0.6792787001926979,2424.55,192324.0,2248.4,324122.0,2504.9,294753.0,33.66914807209149
2015-04-02,BAJAJAUTO,EQ,2260.75,2281.8,2281.8,2230.35,2248.0,2245.3,2246.12,399841.0,89800000000000.0,32180.0,269570.0,0.6742,0,2380.67,2361.02,2349.4100000000003,-0.09471010402386892,0.08718886015991524,1.0230681283206673,1.0162561795751124,348916.1,1.1459517058685456,2480.2,246228.0,2424.55,192324.0,2248.4,324122.0,31.273187075938978
2015-04-03,BAJAJAUTO,EQ,2117.5,2117.55,2139.0,2110.05,2121.0,2122.1,2124.36,421933.0,89600000000000.0,27054.0,314323.0,0.745,0,2304.11,2323.17,2343.02,-0.05487017325079069,0.08768577113511716,1.0137200540271556,0.9978558974600633,350994.1,1.202108525470941,2245.3,399841.0,2480.2,246228.0,2424.55,192324.0,30.064767263774172
2015-04-05,BAJAJAUTO,EQ,1948.65,1958.8,2098.7,1932.95,2090.2,2087.9,2043.8,610067.0,125000000000000.0,29758.0,256634.0,0.4207,1,2272.0099999999998,2305.885,2331.6600000000003,-0.016116111399085753,0.08278398561317359,1.08574976072842,0.9381675367594233,339255.5,1.7982523496302933,2122.1,421933.0,2245.3,399841.0,2480.2,246228.0,29.721434271034326
2015-04-06,BAJAJAUTO,EQ,2240.0,2244.8,2261.0,2190.55,2206.0,2218.0,2228.57,193842.0,43200000000000.0,17323.0,58473.0,0.3017,1,2230.7,2315.9350000000004,2319.3275000000003,0.062311413381866965,0.0824622529985118,1.0321608728401541,1.0120829576194772,326047.7,0.5945203723258897,2087.9,610067.0,2122.1,421933.0,2245.3,399841.0,32.8623736155854
2015-04-08,BAJAJAUTO,EQ,2504.9,2524.9,2524.9,2477.15,2511.0,2511.9,2507.6,276076.0,69200000000000.0,26578.0,152041.0,0.5507,0,2237.04,2343.125,2322.335,0.13250676284941387,0.09049876793538687,1.019276184324728,1.005175365261356,330545.3,0.8352138118436414,2218.0,193842.0,2087.9,610067.0,2122.1,421933.0,39.44629113255479
2015-04-09,BAJAJAUTO,EQ,2248.4,2235.1,2235.1,2183.4,2212.0,2211.0,2202.75,288883.0,63600000000000.0,21464.0,158782.0,0.5496,1,2230.1800000000003,2305.425,2315.42,-0.11978980054938493,0.08477260790969003,1.0236786663002655,1.0109000452284034,324806.9,0.8893992091916766,2511.9,276076.0,2218.0,193842.0,2087.9,610067.0,35.597333337871035
2015-04-11,BAJAJAUTO,EQ,2424.55,2435.0,2474.0,2435.0,2445.25,2449.05,2458.49,261171.0,64200000000000.0,23093.0,118571.0,0.454,1,2295.57,2299.84,2334.16,0.10766621438263235,0.09234469475199317,1.0160164271047227,0.9942630816030705,321448.7,0.8124811206267127,2211.0,288883.0,2511.9,276076.0,2218.0,193842.0,40.54032823477679
2015-04-12,BAJAJAUTO,EQ,2480.2,2455.2,2489.45,2455.2,2460.3,2472.55,2469.59,187184.0,46200000000000.0,18141.0,97353.0,0.5201,0,2372.5,2322.255,2344.2525,0.009595557461056226,0.08481614023158826,1.0139499837080481,0.9929829528219852,307754.9,0.608224271977473,2449.05,261171.0,2211.0,288883.0,2511.9,276076.0,41.02157062443701
2015-05-01,BAJAJAUTO,EQ,2451.75,2452.0,2481.2,2450.0,2459.0,2460.7,2465.39,118873.0,29300000000000.0,9881.0,39888.0,0.3356,0,2421.04,2325.87,2338.9775,-0.00479262300054617,0.08169347418924162,1.012734693877551,0.9964644206932988,300409.8,0.3957028033040201,2472.55,187184.0,2449.05,261171.0,2211.0,288883.0,40.842062460919706
2015-05-02,BAJAJAUTO,EQ,2245.3,2253.0,2270.0,2240.05,2254.0,2245.3,2249.41,272367.0,61300000000000.0,19490.0,179308.0,0.6583,0,2367.72,2302.38,2341.0675,-0.08753606697281247,0.0862608009980097,1.0133702372714894,1.0034293858281744,303023.7,0.8988306855206375,2460.7,118873.0,2472.55,187184.0,2449.05,261171.0,37.619529891020264
2015-05-03,BAJAJAUTO,EQ,2122.1,2124.0,2139.6,2105.6,2119.0,2118.65,2120.11,237799.0,50400000000000.0,12253.0,174458.0,0.7336,0,2349.25,2289.7149999999997,2325.3675000000003,-0.056406716251725886,0.08268877734772648,1.016147416413374,1.0025251929294599,286819.5,0.8290893750250593,2245.3,272367.0,2460.7,118873.0,2472.55,187184.0,35.82944388981751
2015-05-05,BAJAJAUTO,EQ,2087.9,2087.9,2087.9,2029.25,2062.15,2061.65,2057.08,291839.0,60000000000000.0,20397.0,134590.0,0.4612,1,2271.77,2283.67,2303.4199999999996,-0.026903924669010926,0.08118922390828402,1.0289023038068252,1.0127325200688768,273810.1,1.0658445397010556,2118.65,237799.0,2245.3,272367.0,2460.7,118873.0,35.02173923244834
2015-05-06,BAJAJAUTO,EQ,2218.0,2203.7,2236.0,2191.35,2199.9,2198.5,2210.93,187374.0,41400000000000.0,14972.0,54379.0,0.2902,1,2216.96,2294.73,2300.3075,0.06637887129241138,0.08352130260544086,1.020375567572501,1.0023652490334318,231540.8,0.8092483052662858,2061.65,291839.0,2118.65,237799.0,2245.3,272367.0,38.600494672859504
2015-05-08,BAJAJAUTO,EQ,2511.9,2506.0,2586.85,2506.0,2576.1,2576.65,2570.03,577916.0,149000000000000.0,40670.0,387463.0,0.6704,0,2240.15,2330.5950000000003,2323.265,0.17200363884466685,0.09744515879661533,1.0322625698324022,0.9725806764597442,269948.2,2.1408403538160283,2198.5,187374.0,2061.65,291839.0,2118.65,237799.0,47.24656337175174
2015-05-10,BAJAJAUTO,EQ,2315.1,2325.0,2405.0,2311.65,2388.0,2388.75,2366.39,226860.0,53700000000000.0,18067.0,80201.0,0.3535,1,2268.84,2318.28,2330.7025,-0.07292414569305106,0.09244694653599671,1.0403824108320896,0.9733124018838305,265026.6,0.8559895497282161,2576.65,577916.0,2198.5,187374.0,2061.65,291839.0,43.9358597938404
2015-05-11,BAJAJAUTO,EQ,2449.05,2449.95,2468.25,2405.3,2414.0,2414.3,2439.55,201885.0,49300000000000.0,11653.0,86166.0,0.4268,1,2327.9700000000003,2338.61,2322.0175,0.010695970695970836,0.0825373745275528,1.0261713715544838,1.0147661848154743,256326.8,0.7876078506032144,2388.75,226860.0,2576.65,577916.0,2198.5,187374.0,44.50530293549863
2015-06-01,BAJAJAUTO,EQ,2460.7,2454.3,2469.9,2430.0,2445.0,2441.5,2442.89,580496.0,142000000000000.0,12981.0,475283.0,0.8188,0,2403.94,2337.8550000000005,2318.8475000000003,0.01126620552541091,0.07541597067335762,1.0164197530864199,1.0052426786811388,288259.3,2.0137979936813837,2414.3,201885.0,2388.75,226860.0,2576.65,577916.0,45.14408301283418
2015-06-02,BAJAJAUTO,EQ,2245.3,2240.05,2257.8,2020.9,2220.0,2223.3,2217.52,296601.0,65800000000000.0,20432.0,131516.0,0.4434,0,2408.9,2312.93,2317.5925,-0.08937128814253525,0.08064114245379252,1.1172249987629275,1.007533846084649,299201.0,0.9913101894712919,2441.5,580496.0,2414.3,201885.0,2388.75,226860.0,41.06089981536558
2015-06-04,BAJAJAUTO,EQ,2019.8,2030.0,2047.2,1993.65,2034.5,2036.4,2019.58,281023.0,56800000000000.0,15343.0,160675.0,0.5718,0,2300.85,2270.5,2298.185,-0.08406422884900822,0.08413760770413248,1.026860281393424,0.9968571989785896,315416.0,0.8909598752124179,2223.3,296601.0,2441.5,580496.0,2414.3,201885.0,37.89888633872688
2015-06-05,BAJAJAUTO,EQ,2061.65,2056.9,2056.9,2016.15,2020.0,2020.3,2029.16,649622.0,132000000000000.0,26359.0,443529.0,0.6827,1,2227.1600000000003,2248.0,2275.19,-0.007906108819485391,0.08026086749100085,1.0202117897973861,1.0181161213681138,353141.5,1.8395515678559444,2036.4,281023.0,2223.3,296601.0,2441.5,580496.0,37.63006024225585
2015-06-07,BAJAJAUTO,EQ,2588.0,2572.0,2602.95,2569.5,2595.95,2595.35,2593.05,254273.0,65900000000000.0,16200.0,146499.0,0.5761,0,2263.37,2295.67,2292.6925,0.2846359451566598,0.11993008068644254,1.0130180969060127,0.991003140231568,354788.9,0.716688148924614,2020.3,649622.0,2036.4,281023.0,2223.3,296601.0,50.99942007958731
2015-06-08,BAJAJAUTO,EQ,2576.65,2576.0,2608.0,2560.95,2572.0,2578.35,2581.15,369433.0,95400000000000.0,14798.0,245923.0,0.6657,0,2290.74,2347.34,2315.505,-0.006550176276802766,0.11909509092420255,1.0183720884827896,0.9990885643919561,362548.3,1.0189897456421668,2595.35,254273.0,2020.3,649622.0,2036.4,281023.0,50.65373964545977
2015-06-10,BAJAJAUTO,EQ,2388.75,2395.0,2398.8,2342.15,2372.35,2376.75,2367.2,214337.0,50700000000000.0,13886.0,103739.0,0.484,1,2321.43,2365.165,2329.9474999999998,-0.07818953982197918,0.12269495169319425,1.0241871784471532,1.007678552645419,365244.6,0.586831400108311,2578.35,369433.0,2595.35,254273.0,2020.3,649622.0,46.618287798673975
2015-06-11,BAJAJAUTO,EQ,2414.3,2411.1,2448.85,2411.1,2430.0,2429.45,2432.14,178321.0,43400000000000.0,21335.0,93814.0,0.5261,1,2400.04,2350.4449999999997,2340.52,0.022173135584306225,0.10971229784711466,1.0156567541785906,0.9924468501101072,325285.1,0.5481991028792896,2376.75,214337.0,2578.35,369433.0,2595.35,254273.0,47.78925654529773
2015-07-01,BAJAJAUTO,EQ,2441.5,2442.0,2475.6,2432.05,2446.0,2447.2,2452.7,189191.0,46400000000000.0,14913.0,111372.0,0.5887,0,2485.4199999999996,2356.29,2337.285,0.007306180411204233,0.10676405582552852,1.017906704220719,0.9978751225890815,321518.2,0.5884301417462526,2429.45,178321.0,2376.75,214337.0,2578.35,369433.0,48.2013951461869
2015-07-04,BAJAJAUTO,EQ,2036.4,2039.95,2098.0,2026.9,2091.1,2094.55,2081.79,374689.0,78000000000000.0,35678.0,173694.0,0.4636,0,2385.26,2324.3149999999996,2331.4625,-0.14410346518470074,0.11690892092155816,1.035078198233756,0.9739323482370914,338798.6,1.1059343220426532,2447.2,189191.0,2429.45,178321.0,2376.75,214337.0,41.23676282316421
2015-07-05,BAJAJAUTO,EQ,2020.3,2010.0,2089.9,2006.95,2062.0,2067.85,2063.22,433821.0,89500000000000.0,33462.0,214492.0,0.4944,1,2283.16,2286.95,2312.4025,-0.012747368169774065,0.1167046979453326,1.041331373477167,0.9720240829847426,324131.1,1.3384121424941946,2094.55,374689.0,2447.2,189191.0,2429.45,178321.0,40.756599937179146
2015-07-07,BAJAJAUTO,EQ,2595.35,2602.0,2612.9,2585.0,2605.0,2603.7,2602.62,184985.0,48100000000000.0,14749.0,96212.0,0.5201,0,2328.55,2324.9900000000002,2318.96,0.2591338830185941,0.14031000871467483,1.0107930367504836,0.9993470829972732,312969.5,0.5910639854682326,2067.85,433821.0,2094.55,374689.0,2447.2,189191.0,52.668278841410256
2015-07-08,BAJAJAUTO,EQ,2578.35,2578.35,2582.0,2528.5,2539.0,2537.4,2551.8,191394.0,48800000000000.0,12564.0,98840.0,0.5164,0,2350.14,2375.0899999999997,2322.795,-0.02546376310634857,0.13646779246051574,1.021158789796322,1.0161385670371246,304006.6,0.6295718579793992,2603.7,184985.0,2067.85,433821.0,2094.55,374689.0,51.29406260078384
2015-07-09,BAJAJAUTO,EQ,2211.0,2225.0,2225.0,2177.2,2191.0,2192.1,2192.38,201054.0,44100000000000.0,13320.0,96858.0,0.4818,1,2299.12,2392.2699999999995,2320.1349999999998,-0.13608418065736583,0.14608649490308245,1.0219548043358442,1.015008439396013,259149.8,0.775821551859195,2537.4,191394.0,2603.7,184985.0,2067.85,433821.0,44.74580166093735
2015-07-10,BAJAJAUTO,EQ,2376.75,2371.1,2465.0,2354.05,2465.0,2451.8,2426.78,297092.0,72100000000000.0,15995.0,110050.0,0.3704,0,2370.5699999999997,2377.915,2336.7925,0.11847087267916612,0.11924825129563128,1.0471315392621225,0.9670854066400195,263431.7,1.1277761939812103,2192.1,201054.0,2537.4,191394.0,2603.7,184985.0,49.92367458045655
2015-07-12,BAJAJAUTO,EQ,2472.55,2471.05,2485.0,2442.1,2445.0,2449.75,2459.85,187375.0,46100000000000.0,24024.0,105842.0,0.5649,1,2446.95,2365.055,2356.1974999999998,-0.0008361204013378476,0.11922496435405579,1.0175668482044142,1.0086947647719156,245225.9,0.7640913949138325,2451.8,297092.0,2192.1,201054.0,2537.4,191394.0,49.883935902714796
2015-08-01,BAJAJAUTO,EQ,2447.2,2447.65,2465.0,2436.1,2448.0,2450.4,2449.91,4301348.0,1050000000000000.0,32264.0,4154492.0,0.9659,0,2416.29,2372.4199999999996,2368.7925,0.0002653331972650719,0.1159744749713023,1.0118632240055827,0.9988777342474698,653927.0,6.577718919695929,2449.75,187375.0,2451.8,297092.0,2192.1,201054.0,49.89755379761487
2015-08-04,BAJAJAUTO,EQ,2094.55,2091.35,2128.0,2082.0,2096.1,2099.5,2101.09,243842.0,51200000000000.0,21926.0,134345.0,0.551,1,2328.71,2339.425,2344.9350000000004,-0.1432011100228534,0.12527530992872904,1.0220941402497599,0.9961181233627053,660479.1,0.369189577686864,2450.4,4301348.0,2449.75,187375.0,2451.8,297092.0,43.090363729345114
2015-08-05,BAJAJAUTO,EQ,2067.85,2078.15,2148.1,2049.8,2123.3,2123.05,2124.23,338090.0,71800000000000.0,25215.0,132635.0,0.3923,1,2314.9,2307.01,2331.65,0.011216956418194979,0.1253335412356259,1.0479558981364034,0.9788511810838181,675369.0,0.5006004125152325,2099.5,243842.0,2450.4,4301348.0,2449.75,187375.0,43.646019014673726
2015-08-06,BAJAJAUTO,EQ,2198.5,2200.0,2240.5,2200.0,2222.0,2224.2,2218.88,372632.0,82700000000000.0,23156.0,211807.0,0.5684,1,2269.38,2319.975,2322.145,0.04764372011963913,0.11643633335186267,1.0184090909090908,0.9891196834817013,675163.3,0.551913885129716,2123.05,338090.0,2099.5,243842.0,2450.4,4301348.0,46.081137085950516
2015-08-07,BAJAJAUTO,EQ,2603.7,2589.05,2608.0,2560.0,2578.0,2571.45,2581.88,184524.0,47600000000000.0,17324.0,81710.0,0.4428,0,2293.7200000000003,2370.335,2328.6425,0.15612355004046408,0.12444467890551304,1.01875,1.006844387407883,650233.6,0.28378109036506266,2224.2,372632.0,2123.05,338090.0,2099.5,243842.0,53.508431973403745
2015-08-09,BAJAJAUTO,EQ,2192.1,2196.1,2219.0,2175.55,2206.3,2205.65,2205.03,264656.0,58400000000000.0,13470.0,162017.0,0.6122,1,2244.7699999999995,2330.53,2327.7599999999998,-0.14225437010247122,0.1051000995035437,1.0199719611132816,0.995670210595516,658200.7,0.4020901223593351,2571.45,184524.0,2224.2,372632.0,2123.05,338090.0,46.27675569703322
2015-08-10,BAJAJAUTO,EQ,2451.8,2479.9,2479.9,2406.15,2434.0,2430.9,2434.36,215467.0,52500000000000.0,12127.0,89383.0,0.4148,1,2311.05,2319.88,2347.485,0.10212409040418913,0.11079479596614888,1.0306506244415352,1.0201571434448147,660608.0,0.3261646846541368,2205.65,264656.0,2571.45,184524.0,2224.2,372632.0,50.69559545073667
2015-08-12,BAJAJAUTO,EQ,2449.75,2440.5,2484.0,2430.0,2456.05,2462.65,2462.42,186909.0,46000000000000.0,17244.0,89302.0,0.4778,0,2378.9700000000003,2346.935,2369.6025,0.01306100621169115,0.09972455325728252,1.0222222222222221,0.9910056240229022,659193.5,0.2835419341968633,2430.9,215467.0,2205.65,264656.0,2571.45,184524.0,51.30359953214311
2015-09-01,BAJAJAUTO,EQ,2450.4,2455.0,2468.9,2350.0,2375.0,2375.85,2395.83,245974.0,58900000000000.0,17920.0,104671.0,0.4255,0,2409.3,2339.3399999999997,2358.6275,-0.03524658396442859,0.0938960814254554,1.0505957446808512,1.0333143927436497,654081.7,0.3760600548830521,2462.65,186909.0,2430.9,215467.0,2205.65,264656.0,49.50621428510487
2015-09-02,BAJAJAUTO,EQ,2223.3,2210.0,2274.75,2195.05,2259.05,2269.15,2257.73,274052.0,61900000000000.0,23367.0,159592.0,0.5823,0,2348.84,2321.2799999999997,2343.1675000000005,-0.04491024264999888,0.09501383862591489,1.036308967905059,0.9739329704955599,662749.4,0.4135077300711249,2375.85,245974.0,2462.65,186909.0,2430.9,215467.0,47.311927657099815
2015-09-03,BAJAJAUTO,EQ,2118.65,2110.0,2149.55,2091.75,2110.0,2109.85,2117.02,334555.0,70800000000000.0,22511.0,206593.0,0.6175,0,2329.68,2287.225,2329.8225,-0.07020249873300588,0.09728802376697425,1.0276323652444126,1.0000710951015475,266070.1,1.2573941979951901,2269.15,274052.0,2375.85,245974.0,2462.65,186909.0,44.164586319991855
2015-09-04,BAJAJAUTO,EQ,2099.5,2101.15,2107.0,2078.3,2097.9,2098.55,2096.92,219282.0,46000000000000.0,22513.0,123217.0,0.5619,1,2263.21,2287.13,2313.2774999999997,-0.005355830983245102,0.08545250612769649,1.0138093634220275,1.0012389507040576,263614.1,0.8318295569167203,2109.85,334555.0,2269.15,274052.0,2375.85,245974.0,43.94128396840579
2015-09-06,BAJAJAUTO,EQ,2224.2,2218.7,2232.5,2177.4,2178.0,2190.7,2210.35,296262.0,65500000000000.0,18790.0,130888.0,0.4418,1,2208.82,2293.8949999999995,2300.4525000000003,0.04391127206880929,0.08641252162577481,1.025305410122164,1.0127813027799333,259431.3,1.1419670641129271,2098.55,219282.0,2109.85,334555.0,2269.15,274052.0,46.324675478920035
2015-09-07,BAJAJAUTO,EQ,2571.45,2545.0,2558.0,2500.15,2510.05,2511.25,2531.96,239855.0,60700000000000.0,26198.0,120708.0,0.5033,0,2235.9,2322.6,2321.2875,0.1463230930752728,0.09666099673880364,1.023138611683299,1.0134395221503236,246153.6,0.9744119119119119,2190.7,296262.0,2098.55,219282.0,2109.85,334555.0,53.699080441813926
2015-09-09,BAJAJAUTO,EQ,2205.65,2220.2,2280.0,2220.2,2270.3,2270.0,2257.07,218609.0,49300000000000.0,23001.0,85080.0,0.3892,1,2236.07,2292.455,2331.395,-0.09606769537083126,0.08871608372497725,1.0269345104044683,0.9780616740088105,249562.1,0.8759703496644723,2511.25,239855.0,2190.7,296262.0,2098.55,219282.0,48.31857978148942
2015-09-10,BAJAJAUTO,EQ,2430.9,2448.0,2486.0,2438.8,2441.15,2449.6,2465.27,226253.0,55800000000000.0,14023.0,56878.0,0.2514,0,2304.0199999999995,2316.85,2323.69,0.07911894273127751,0.07879741954954991,1.0193537805478103,0.999346832135859,245721.8,0.9207689346244412,2270.0,218609.0,2511.25,239855.0,2190.7,296262.0,52.161464938151155
2015-09-11,BAJAJAUTO,EQ,2429.45,2394.8,2430.0,2382.55,2410.1,2409.1,2406.82,157878.0,38000000000000.0,14281.0,69960.0,0.4431,0,2366.13,2314.67,2317.275,-0.016533311561071184,0.07262372461552637,1.0199156366078361,0.9940641733427422,239962.9,0.6579267045030711,2449.6,226253.0,2270.0,218609.0,2511.25,239855.0,51.2362687485394
2015-09-12,BAJAJAUTO,EQ,2462.65,2463.0,2471.6,2383.25,2389.6,2389.3,2424.9,206433.0,50100000000000.0,13578.0,72481.0,0.3511,0,2405.85,2307.335,2327.135,-0.00821883691004932,0.07255612839222408,1.0370712262666526,1.030845854434353,241915.3,0.8533275902764315,2409.1,157878.0,2449.6,226253.0,2270.0,218609.0,50.76222377577521
2015-10-02,BAJAJAUTO,EQ,2269.15,2241.1,2278.6,2238.0,2261.0,2267.95,2265.55,258202.0,58500000000000.0,17255.0,147606.0,0.5717,0,2357.1899999999996,2296.545,2317.9425,-0.05078893399740525,0.0735377752521292,1.0181411974977659,0.9881611146630217,243138.1,1.0619561475556485,2389.3,206433.0,2409.1,157878.0,2449.6,226253.0,47.840767046086405
2015-10-03,BAJAJAUTO,EQ,2109.85,2120.0,2156.0,2111.3,2128.0,2129.25,2140.94,401075.0,85900000000000.0,34034.0,232340.0,0.5793,0,2329.04,2282.555,2301.9175,-0.061156551070349785,0.07475382021561228,1.0211717898924833,0.9956557473288716,255840.4,1.5676765671098076,2267.95,258202.0,2389.3,206433.0,2409.1,157878.0,44.675913456659885
2015-10-04,BAJAJAUTO,EQ,2098.55,2106.0,2106.0,2077.55,2093.0,2098.75,2095.72,156593.0,32800000000000.0,10892.0,94471.0,0.6033,1,2258.87,2281.445,2284.335,-0.01432429259128798,0.0712532872752047,1.0136940145844864,1.0034544371649792,238044.2,0.6578316127845164,2129.25,401075.0,2267.95,258202.0,2389.3,206433.0,43.98680751589156
2015-10-06,BAJAJAUTO,EQ,2190.7,2182.0,2266.25,2179.0,2265.0,2253.15,2233.04,409711.0,91500000000000.0,22055.0,192772.0,0.4705,1,2227.6800000000003,2296.9049999999997,2292.0175,0.07356759976176308,0.07467485770103896,1.0400413033501605,0.9684219869959834,257087.1,1.5936661154915979,2098.75,156593.0,2129.25,401075.0,2267.95,258202.0,48.331606160690896
2015-10-07,BAJAJAUTO,EQ,2511.25,2519.9,2523.4,2453.65,2467.0,2466.8,2473.33,332514.0,82200000000000.0,38225.0,191002.0,0.5744,1,2243.18,2324.5150000000003,2309.2050000000004,0.09482280363047302,0.0788917625000916,1.0284270372710045,1.0215258634668396,260712.3,1.2754058784338138,2253.15,409711.0,2098.75,156593.0,2129.25,401075.0,53.68513354927084
2015-10-08,BAJAJAUTO,EQ,2537.4,2544.95,2573.65,2541.7,2559.0,2554.6,2559.21,226672.0,58000000000000.0,8081.0,153909.0,0.679,0,2300.51,2328.85,2325.725,0.03559267066645044,0.06488899799275771,1.012570326946532,0.996222500587176,259394.0,0.8738521322775392,2466.8,332514.0,2253.15,409711.0,2098.75,156593.0,55.71580706123446
2015-10-09,BAJAJAUTO,EQ,2270.0,2240.0,2319.9,2214.65,2318.0,2302.7,2275.8,280684.0,63900000000000.0,25357.0,127089.0,0.4528,1,2335.2,2332.12,2312.2875,-0.09860643544977687,0.06532577019567065,1.0475244395276906,0.9727710948017545,265601.5,1.0567862003791395,2554.6,226672.0,2466.8,332514.0,2253.15,409711.0,49.06856653546674
2015-10-11,BAJAJAUTO,EQ,2409.1,2401.0,2475.0,2381.65,2452.55,2457.45,2453.24,273391.0,67100000000000.0,19314.0,112305.0,0.4108,0,2406.94,2332.9049999999997,2324.8774999999996,0.0672037173752551,0.06388288830577325,1.0391955157138957,0.9770290341614276,270315.3,1.0113781942790512,2302.7,280684.0,2554.6,226672.0,2466.8,332514.0,52.79456081666612
2015-10-12,BAJAJAUTO,EQ,2389.3,2391.6,2451.95,2391.6,2450.3,2443.25,2421.78,194126.0,47000000000000.0,20544.0,100016.0,0.5152,0,2444.96,2336.32,2325.495,-0.005778347474007517,0.0636232930091243,1.0252341528683726,0.9788601248337255,273940.1,0.7086439699773783,2457.45,273391.0,2302.7,280684.0,2554.6,226672.0,52.41563039957683
2015-11-02,BAJAJAUTO,EQ,2267.95,2268.0,2294.0,2253.9,2280.0,2280.6,2276.78,212912.0,48500000000000.0,18595.0,126112.0,0.5923,0,2407.72,2325.45,2316.3925000000004,-0.06657116545584774,0.06735650957668285,1.0177913838235946,0.994475138121547,274588.0,0.7753871254388393,2443.25,194126.0,2457.45,273391.0,2302.7,280684.0,48.15240156017221
2015-11-03,BAJAJAUTO,EQ,2129.25,2140.0,2149.0,2088.0,2099.6,2098.3,2120.76,338536.0,71800000000000.0,25778.0,238895.0,0.7057,1,2316.46,2308.4849999999997,2302.515,-0.07993510479698318,0.07024201230126714,1.0292145593869733,1.0198732307105751,282621.4,1.1978427677451176,2280.6,212912.0,2443.25,194126.0,2457.45,273391.0,43.847710053908735
2015-11-05,BAJAJAUTO,EQ,2123.05,2131.0,2193.25,2131.0,2180.0,2182.4,2174.23,312569.0,68000000000000.0,23581.0,160421.0,0.5132,1,2292.4,2313.8,2298.1775,0.04008006481437354,0.06860856434228253,1.029211637728766,0.9764479472140762,273770.8,1.1417178165092845,2098.3,338536.0,2280.6,212912.0,2443.25,194126.0,46.23559256842715
2015-11-06,BAJAJAUTO,EQ,2253.15,2266.0,2277.4,2207.0,2230.0,2213.55,2233.28,350425.0,78300000000000.0,31224.0,189831.0,0.5417,1,2243.62,2325.2799999999997,2303.3625,0.014273277126099826,0.06832730268996486,1.0318985047575895,1.023694969618938,293154.0,1.195361482360807,2182.4,312569.0,2098.3,338536.0,2280.6,212912.0,47.13236470804244
