Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Will_Grow
2015-06-07,AXISBANK,EQ,585.95,575.5,585.8,573.5,585.4,584.2,580.82,4973984.0,289000000000000.0,88420.0,2232311.0,0.4488,1
2015-06-08,AXISBANK,EQ,580.4,580.0,586.5,578.95,584.45,584.75,583.2,3125993.0,182000000000000.0,47144.0,1658558.0,0.5306,0
2015-06-10,AXISBANK,EQ,513.25,517.35,518.55,505.0,506.65,506.4,511.53,8226452.0,421000000000000.0,102137.0,3643832.0,0.4429,0
2015-06-11,AXISBANK,EQ,463.8,462.0,467.5,459.5,464.15,465.15,464.02,9185858.0,426000000000000.0,106249.0,5722859.0,0.623,1
2015-07-01,AXISBANK,EQ,499.05,498.8,505.35,494.5,501.0,498.65,499.69,4245189.0,212000000000000.0,58735.0,1222776.0,0.288,1
2015-07-04,AXISBANK,EQ,569.05,571.0,573.0,555.0,559.05,557.85,561.78,6754389.0,379000000000000.0,113294.0,2200577.0,0.3258,0
2015-07-05,AXISBANK,EQ,543.3,539.65,544.8,523.3,526.1,527.35,534.35,5848608.0,313000000000000.0,89094.0,1806208.0,0.3088,1
2015-07-07,AXISBANK,EQ,584.2,585.3,590.75,581.35,586.7,586.2,586.89,4969526.0,292000000000000.0,128256.0,2884109.0,0.5804,0
2015-07-08,AXISBANK,EQ,584.75,584.9,584.9,576.0,581.4,580.3,580.32,2298504.0,133000000000000.0,43381.0,1182484.0,0.5145,0
2015-07-09,AXISBANK,EQ,468.0,469.65,472.2,446.75,451.5,449.85,459.29,9743637.0,448000000000000.0,173734.0,4267887.0,0.438,1
2015-07-10,AXISBANK,EQ,506.4,503.25,509.8,495.0,498.4,496.8,501.87,11251639.0,565000000000000.0,132063.0,6146637.0,0.5463,0
2015-07-12,AXISBANK,EQ,460.5,462.95,465.55,460.3,461.15,462.3,462.04,6335649.0,293000000000000.0,88893.0,4265021.0,0.6732,1
2015-08-01,AXISBANK,EQ,498.65,506.0,507.0,494.65,499.35,501.95,500.94,5637844.0,282000000000000.0,104685.0,2780250.0,0.4931,1
2015-08-04,AXISBANK,EQ,557.85,561.8,564.0,551.1,556.0,555.9,556.0,5750765.0,320000000000000.0,80422.0,2424749.0,0.4216,0
2015-08-05,AXISBANK,EQ,527.35,535.75,548.0,533.5,539.8,540.8,539.81,10010992.0,540000000000000.0,105258.0,5957763.0,0.5951,1
2015-08-06,AXISBANK,EQ,548.4,547.0,557.5,544.0,552.75,553.6,552.19,6286247.0,347000000000000.0,104460.0,3521694.0,0.5602,1
2015-08-07,AXISBANK,EQ,586.2,578.0,585.0,574.9,576.1,576.65,579.65,6414143.0,372000000000000.0,131853.0,3471744.0,0.5413,0
2015-08-09,AXISBANK,EQ,449.85,452.25,475.6,450.0,474.5,473.9,463.54,12602488.0,584000000000000.0,184082.0,4558404.0,0.3617,1
2015-08-10,AXISBANK,EQ,496.8,500.0,500.45,484.2,492.15,491.5,490.37,9941551.0,488000000000000.0,157504.0,4932637.0,0.4962,0
2015-08-12,AXISBANK,EQ,462.3,460.0,462.95,457.5,459.1,458.8,460.45,7003729.0,322000000000000.0,104310.0,5027210.0,0.7178,1
2015-09-01,AXISBANK,EQ,501.95,504.9,505.9,487.0,493.95,494.95,496.11,5078463.0,252000000000000.0,102193.0,1879242.0,0.37,1
2015-09-02,AXISBANK,EQ,563.15,555.0,569.6,550.0,550.8,553.6,560.97,4334546.0,243000000000000.0,67866.0,972811.0,0.2244,1
2015-09-03,AXISBANK,EQ,616.8,610.0,610.0,589.15,590.0,591.6,596.97,6043383.0,361000000000000.0,112416.0,2245649.0,0.3716,0
2015-09-04,AXISBANK,EQ,555.9,560.0,577.0,555.1,571.6,572.15,568.14,9653162.0,548000000000000.0,112764.0,3893729.0,0.4034,0
2015-09-06,AXISBANK,EQ,553.6,552.05,564.0,550.45,557.1,558.7,559.08,5252618.0,294000000000000.0,213532.0,2597664.0,0.4945,1
2015-09-07,AXISBANK,EQ,576.65,575.85,577.4,566.4,572.65,571.7,572.13,3602432.0,206000000000000.0,67183.0,1594984.0,0.4428,0
2015-09-09,AXISBANK,EQ,473.9,484.2,495.0,475.1,485.2,486.25,485.85,11672474.0,567000000000000.0,169976.0,5112782.0,0.438,1
2015-09-10,AXISBANK,EQ,491.5,495.0,499.25,486.75,489.6,490.45,493.32,10368020.0,511000000000000.0,166296.0,5454089.0,0.526,0
2015-09-11,AXISBANK,EQ,465.15,453.0,467.0,445.9,465.25,464.95,460.58,9643857.0,444000000000000.0,152050.0,4375409.0,0.4537,0
2015-09-12,AXISBANK,EQ,458.8,457.05,461.1,448.0,451.8,450.6,451.95,8745990.0,395000000000000.0,115462.0,5033888.0,0.5756,1
2015-10-02,AXISBANK,EQ,553.6,546.9,569.8,540.5,556.3,554.1,556.96,9809275.0,546000000000000.0,135706.0,3381137.0,0.3447,1
2015-10-03,AXISBANK,EQ,591.6,591.9,594.8,580.0,587.0,585.45,587.77,5791801.0,340000000000000.0,108287.0,1627015.0,0.2809,0
2015-10-04,AXISBANK,EQ,572.15,573.4,574.8,565.4,566.5,568.05,570.13,4938698.0,282000000000000.0,59688.0,1908400.0,0.3864,0
2015-10-06,AXISBANK,EQ,558.7,558.9,567.7,558.85,564.5,564.5,563.93,7919473.0,447000000000000.0,71550.0,5153387.0,0.6507,1
2015-10-07,AXISBANK,EQ,571.7,574.2,583.0,570.8,575.35,578.1,575.51,6853759.0,394000000000000.0,101248.0,4691874.0,0.6846,0
2015-10-08,AXISBANK,EQ,580.3,582.75,584.7,570.75,571.0,575.9,580.96,2402572.0,140000000000000.0,53290.0,1324802.0,0.5514,0
2015-10-09,AXISBANK,EQ,486.25,477.8,487.0,472.1,486.1,482.6,479.66,8384392.0,402000000000000.0,136244.0,3445388.0,0.4109,0
2015-10-11,AXISBANK,EQ,464.95,463.0,473.5,462.25,468.25,468.35,469.13,7040567.0,330000000000000.0,130897.0,3875574.0,0.5505,0
2015-10-12,AXISBANK,EQ,450.6,452.0,454.6,445.1,450.65,449.95,448.72,10192522.0,457000000000000.0,162550.0,6893736.0,0.6764,1
2015-11-02,AXISBANK,EQ,554.1,559.35,572.65,555.5,569.5,569.25,566.22,6200994.0,351000000000000.0,81287.0,2167843.0,0.3496,1
2015-11-03,AXISBANK,EQ,585.45,585.25,592.7,580.0,583.55,583.85,585.97,5816344.0,341000000000000.0,80481.0,1858704.0,0.3196,0
2015-11-05,AXISBANK,EQ,540.8,545.5,552.0,543.1,550.4,551.1,549.41,6700085.0,368000000000000.0,74400.0,3697172.0,0.5518,0
2015-11-06,AXISBANK,EQ,564.5,567.9,570.2,545.05,546.0,546.75,556.63,7608358.0,424000000000000.0,98644.0,4618983.0,0.6071,1
2015-11-08,AXISBANK,EQ,575.9,577.7,580.85,566.35,572.1,571.25,574.91,3168648.0,182000000000000.0,64870.0,1537417.0,0.4852,0
2015-11-09,AXISBANK,EQ,482.6,488.0,493.7,474.6,480.8,481.25,484.27,7212180.0,349000000000000.0,143253.0,2484963.0,0.3446,0
2015-11-11,AXISBANK,EQ,468.35,474.5,482.4,473.0,481.7,480.35,480.21,3012461.0,145000000000000.0,33616.0,1410225.0,0.4681,0
2015-11-12,AXISBANK,EQ,449.95,449.95,450.8,436.55,439.35,440.65,442.31,15589823.0,690000000000000.0,177421.0,10248642.0,0.6574,1
2015-12-01,AXISBANK,EQ,494.95,495.0,503.8,492.15,501.55,501.55,500.02,2290147.0,115000000000000.0,33498.0,663562.0,0.2897,1
2015-12-02,AXISBANK,EQ,569.25,573.0,581.5,564.0,581.5,578.75,571.47,5849894.0,334000000000000.0,74334.0,1698909.0,0.2904,1
2015-12-03,AXISBANK,EQ,583.85,587.5,593.5,582.7,583.6,584.1,587.15,4512080.0,265000000000000.0,77853.0,1628072.0,0.3608,0
2015-12-05,AXISBANK,EQ,551.1,553.0,553.9,529.9,531.1,532.35,538.28,4943428.0,266000000000000.0,98418.0,1956475.0,0.3958,1
2015-12-06,AXISBANK,EQ,546.75,547.0,552.5,540.8,551.9,551.45,547.37,5518696.0,302000000000000.0,117105.0,2725659.0,0.4939,1
2015-12-08,AXISBANK,EQ,571.25,569.4,569.8,556.0,559.25,557.85,562.3,4787034.0,269000000000000.0,81246.0,2923849.0,0.6108,0
2015-12-10,AXISBANK,EQ,490.45,497.8,497.8,485.1,487.2,487.05,491.34,5566595.0,274000000000000.0,108293.0,2589344.0,0.4652,0
2016-01-01,AXISBANK,EQ,449.1,449.75,452.9,445.55,449.7,449.9,449.76,3345654.0,150000000000000.0,37626.0,1549760.0,0.4632,0
2016-01-02,AXISBANK,EQ,408.4,410.0,410.35,394.5,399.2,399.3,400.65,10700914.0,429000000000000.0,137373.0,5950154.0,0.556,0
2016-01-03,AXISBANK,EQ,375.75,380.1,393.2,380.1,392.0,392.0,388.03,12822550.0,498000000000000.0,191135.0,6340262.0,0.4945,1
2016-01-04,AXISBANK,EQ,444.15,440.9,452.0,440.05,449.6,449.9,447.47,8827751.0,395000000000000.0,113540.0,4637271.0,0.5253,1
2016-01-06,AXISBANK,EQ,515.2,524.85,529.45,510.0,512.15,511.95,519.57,9559476.0,497000000000000.0,147486.0,3620872.0,0.3788,1
2016-01-07,AXISBANK,EQ,533.5,535.8,545.7,535.5,542.2,542.9,541.78,6701034.0,363000000000000.0,137481.0,3952286.0,0.5898,1
2016-01-08,AXISBANK,EQ,546.15,546.25,557.7,546.25,550.55,550.55,552.1,7026398.0,388000000000000.0,125880.0,3792554.0,0.5398,1
2016-01-09,AXISBANK,EQ,596.85,597.05,603.0,592.0,597.5,596.65,597.21,10204784.0,609000000000000.0,140305.0,5627207.0,0.5514,0
2016-01-11,AXISBANK,EQ,487.7,488.05,488.05,474.45,475.1,475.8,479.42,10425548.0,500000000000000.0,218825.0,6721949.0,0.6448,0
2016-01-12,AXISBANK,EQ,469.85,474.0,474.45,464.3,465.0,466.05,467.42,7451748.0,348000000000000.0,132985.0,4461449.0,0.5987,0
2016-02-02,AXISBANK,EQ,399.3,399.0,404.45,388.6,391.1,390.9,396.83,12131028.0,481000000000000.0,126481.0,4907890.0,0.4046,1
2016-02-03,AXISBANK,EQ,392.0,400.0,411.8,400.0,407.0,407.25,407.64,15332044.0,625000000000000.0,148002.0,8977481.0,0.5855,1
2016-02-05,AXISBANK,EQ,472.4,474.35,479.0,468.45,472.1,471.8,472.45,9439328.0,446000000000000.0,130518.0,4930026.0,0.5223,1
2016-02-06,AXISBANK,EQ,511.95,510.5,525.0,506.75,524.7,524.35,516.37,7013241.0,362000000000000.0,88349.0,3270520.0,0.4663,1
2016-02-08,AXISBANK,EQ,550.55,552.0,555.6,547.1,551.0,549.65,551.56,5749264.0,317000000000000.0,73102.0,3331716.0,0.5795,1
2016-02-09,AXISBANK,EQ,596.65,597.7,602.0,594.25,599.25,599.2,597.89,7279782.0,435000000000000.0,158108.0,4828241.0,0.6632,0
2016-02-11,AXISBANK,EQ,475.8,469.8,480.5,468.1,476.05,476.8,474.09,9885845.0,469000000000000.0,162240.0,3729381.0,0.3772,0
2016-02-12,AXISBANK,EQ,466.05,466.9,466.9,458.0,459.6,459.95,462.44,6381901.0,295000000000000.0,120009.0,2767908.0,0.4337,0
2016-03-02,AXISBANK,EQ,390.9,387.0,390.0,379.15,380.0,380.55,383.58,10077279.0,387000000000000.0,147948.0,4811505.0,0.4775,1
2016-03-03,AXISBANK,EQ,407.25,411.35,419.0,407.1,415.9,417.15,412.07,14677533.0,605000000000000.0,142436.0,7595125.0,0.5175,1
2016-03-05,AXISBANK,EQ,471.8,473.9,475.0,466.3,470.5,470.55,471.24,8097969.0,382000000000000.0,138191.0,4471224.0,0.5521,1
2016-03-06,AXISBANK,EQ,524.35,527.15,544.95,527.0,542.25,542.65,540.35,13581215.0,734000000000000.0,225732.0,7127909.0,0.5248,1
2016-03-08,AXISBANK,EQ,549.65,549.65,552.95,540.85,549.15,549.35,547.14,6489800.0,355000000000000.0,71428.0,3345992.0,0.5156,1
2016-03-10,AXISBANK,EQ,541.35,542.95,552.3,542.9,550.0,550.9,549.39,5276340.0,290000000000000.0,90647.0,2463149.0,0.4668,0
2016-03-11,AXISBANK,EQ,476.8,475.5,479.8,473.65,476.0,475.85,476.39,6631504.0,316000000000000.0,94111.0,3750328.0,0.5655,0
2016-04-01,AXISBANK,EQ,449.9,448.9,448.9,436.15,436.15,438.4,440.92,5862854.0,259000000000000.0,77347.0,3164931.0,0.5398,0
2016-04-02,AXISBANK,EQ,380.55,385.75,386.6,373.35,385.8,382.75,381.03,11472602.0,437000000000000.0,150236.0,5296760.0,0.4617,1
2016-04-03,AXISBANK,EQ,417.15,418.15,418.15,409.25,417.5,416.05,414.26,8992492.0,373000000000000.0,89561.0,3995289.0,0.4443,1
2016-04-04,AXISBANK,EQ,449.9,451.5,451.55,442.1,445.2,444.75,445.86,5347581.0,238000000000000.0,71535.0,2743497.0,0.513,1
2016-04-05,AXISBANK,EQ,470.55,466.0,470.0,460.25,464.95,462.45,463.63,8777977.0,407000000000000.0,216059.0,4648319.0,0.5295,1
2016-04-07,AXISBANK,EQ,542.9,545.5,546.95,539.5,543.0,543.85,543.49,5173772.0,281000000000000.0,82765.0,2908598.0,0.5622,1
2016-04-08,AXISBANK,EQ,549.35,551.9,556.0,544.65,548.6,547.5,549.66,5769753.0,317000000000000.0,65323.0,3188657.0,0.5527,0
2016-04-10,AXISBANK,EQ,550.9,553.0,553.35,541.0,548.0,546.6,547.02,5690321.0,311000000000000.0,64609.0,2104564.0,0.3698,0
2016-04-11,AXISBANK,EQ,475.85,474.4,485.7,474.2,478.0,478.7,480.31,10868004.0,522000000000000.0,180881.0,5743532.0,0.5285,0
2016-05-01,AXISBANK,EQ,438.4,439.9,439.9,433.6,435.6,436.45,436.66,5579449.0,244000000000000.0,90976.0,2776760.0,0.4977,0
2016-05-02,AXISBANK,EQ,382.75,384.7,405.0,384.25,402.85,399.55,394.48,11677917.0,461000000000000.0,155522.0,5261092.0,0.4505,1
2016-05-04,AXISBANK,EQ,444.75,443.4,449.5,431.0,431.3,432.6,439.7,12100258.0,532000000000000.0,150725.0,5251685.0,0.434,1
2016-05-05,AXISBANK,EQ,462.45,463.0,467.3,458.45,461.35,461.05,461.76,8736141.0,403000000000000.0,172186.0,4740214.0,0.5426,1
2016-05-07,AXISBANK,EQ,543.85,541.2,546.25,535.25,539.15,539.7,540.92,5219466.0,282000000000000.0,73292.0,2297753.0,0.4402,1
2016-05-08,AXISBANK,EQ,547.5,552.4,569.0,550.55,564.55,567.25,563.02,8030392.0,452000000000000.0,123814.0,4105390.0,0.5112,0
2016-05-10,AXISBANK,EQ,546.6,550.0,550.65,533.25,534.0,535.7,540.07,8222912.0,444000000000000.0,123343.0,4359344.0,0.5301,0
2016-05-12,AXISBANK,EQ,459.95,457.7,464.7,455.8,461.3,460.75,459.97,4995436.0,230000000000000.0,77514.0,1838815.0,0.3681,0
2016-06-01,AXISBANK,EQ,436.45,439.3,439.3,430.0,430.55,430.7,434.75,5756267.0,250000000000000.0,103519.0,3460500.0,0.6012,0
2016-06-04,AXISBANK,EQ,432.6,433.3,436.3,423.1,427.0,424.65,427.39,7457831.0,319000000000000.0,80896.0,3650425.0,0.4895,1
2016-06-05,AXISBANK,EQ,461.05,461.0,464.05,459.0,461.95,461.45,461.07,4804806.0,222000000000000.0,112658.0,2503185.0,0.521,1
2016-06-06,AXISBANK,EQ,542.65,542.1,545.0,530.3,533.6,532.85,535.14,9416306.0,504000000000000.0,138763.0,5632396.0,0.5982,1
2016-06-09,AXISBANK,EQ,599.2,602.5,637.8,602.5,636.8,635.9,624.0,15252302.0,952000000000000.0,214315.0,7683818.0,0.5038,0
2016-06-10,AXISBANK,EQ,535.7,531.7,535.0,524.05,533.5,530.8,529.25,10646794.0,563000000000000.0,151377.0,6084966.0,0.5715,0
2016-06-12,AXISBANK,EQ,460.75,461.8,463.2,454.35,454.75,455.95,458.29,5465618.0,250000000000000.0,93769.0,2913461.0,0.5331,0
2016-07-01,AXISBANK,EQ,430.7,425.0,425.15,407.0,409.0,409.25,414.65,13787371.0,572000000000000.0,174608.0,8008737.0,0.5809,1
2016-07-04,AXISBANK,EQ,424.65,427.75,431.8,424.9,426.05,426.65,428.79,5374072.0,230000000000000.0,64994.0,1506868.0,0.2804,1
2016-07-06,AXISBANK,EQ,532.85,539.1,539.1,526.75,533.75,534.4,532.89,11455340.0,610000000000000.0,171731.0,6270097.0,0.5474,1
2016-07-07,AXISBANK,EQ,539.7,539.2,545.9,535.3,540.6,542.25,542.97,4650991.0,253000000000000.0,76227.0,1941992.0,0.4175,1
2016-07-09,AXISBANK,EQ,635.9,637.75,638.3,622.5,626.15,625.1,630.49,11869960.0,748000000000000.0,138531.0,7541891.0,0.6354,0
2016-07-10,AXISBANK,EQ,530.8,530.0,539.4,530.0,533.75,533.85,534.84,7702773.0,412000000000000.0,87759.0,3478947.0,0.4516,0
2016-07-11,AXISBANK,EQ,478.7,484.75,489.45,482.05,483.9,485.4,485.62,6990315.0,339000000000000.0,111500.0,4286375.0,0.6132,0
2016-07-12,AXISBANK,EQ,455.95,457.85,457.85,441.25,447.0,447.1,452.47,7558363.0,342000000000000.0,109401.0,3230309.0,0.4274,0
2016-08-01,AXISBANK,EQ,409.25,413.5,418.75,410.0,416.1,413.7,413.31,11307470.0,467000000000000.0,122793.0,7485069.0,0.662,0
2016-08-02,AXISBANK,EQ,399.55,401.0,417.95,401.0,406.4,408.55,411.7,11996680.0,494000000000000.0,125498.0,5286739.0,0.4407,1
2016-08-03,AXISBANK,EQ,416.05,415.6,423.05,408.8,411.3,411.75,414.89,6921273.0,287000000000000.0,92865.0,2752493.0,0.3977,1
2016-08-04,AXISBANK,EQ,426.65,426.7,427.35,420.05,422.65,421.6,422.08,6881318.0,290000000000000.0,80979.0,3729276.0,0.5419,1
2016-08-06,AXISBANK,EQ,534.4,536.4,541.45,530.8,540.75,539.0,537.75,6988719.0,376000000000000.0,134347.0,3868537.0,0.5535,1
2016-08-07,AXISBANK,EQ,542.25,541.0,548.5,540.0,545.4,546.45,544.07,6016471.0,327000000000000.0,62595.0,3385666.0,0.5627,1
2016-08-08,AXISBANK,EQ,567.25,568.45,572.4,565.25,570.35,571.15,569.28,7360104.0,419000000000000.0,101992.0,5027303.0,0.683,1
2016-08-09,AXISBANK,EQ,625.1,626.0,634.0,619.75,628.9,629.35,626.25,8039571.0,503000000000000.0,146856.0,4395944.0,0.5468,0
2016-08-11,AXISBANK,EQ,485.4,487.05,492.45,483.25,491.55,490.85,488.75,7460548.0,365000000000000.0,134537.0,4625343.0,0.62,0
2016-08-12,AXISBANK,EQ,447.1,449.9,452.85,447.4,449.1,449.35,450.58,7629221.0,344000000000000.0,125644.0,4897248.0,0.6419,0
2016-09-02,AXISBANK,EQ,408.55,401.0,405.9,396.0,398.85,399.9,402.13,6550274.0,263000000000000.0,96689.0,2427855.0,0.3706,1
2016-09-03,AXISBANK,EQ,411.75,409.0,418.2,407.5,416.5,416.85,415.33,8437253.0,350000000000000.0,92734.0,4142695.0,0.491,1
2016-09-05,AXISBANK,EQ,461.45,465.8,478.0,461.65,477.5,477.1,470.38,10228014.0,481000000000000.0,190473.0,5897781.0,0.5766,1
2016-09-06,AXISBANK,EQ,539.0,542.95,545.9,537.1,541.35,542.6,542.03,7019405.0,380000000000000.0,140157.0,3739800.0,0.5328,1
2016-09-08,AXISBANK,EQ,571.15,570.5,576.0,566.7,574.3,574.1,572.15,7958291.0,455000000000000.0,90178.0,4999156.0,0.6282,1
2016-09-09,AXISBANK,EQ,629.35,615.1,624.7,611.7,613.55,613.1,617.34,9795054.0,605000000000000.0,118963.0,6237062.0,0.6368,0
2016-09-11,AXISBANK,EQ,490.85,459.0,493.95,458.95,489.3,487.55,481.28,12824970.0,617000000000000.0,140953.0,6089286.0,0.4748,0
2016-09-12,AXISBANK,EQ,449.35,451.7,458.0,445.55,455.65,456.4,452.06,7780448.0,352000000000000.0,120526.0,3924030.0,0.5043,0
2016-10-02,AXISBANK,EQ,399.9,397.9,398.0,385.35,395.8,393.6,392.07,10922352.0,428000000000000.0,119932.0,5934518.0,0.5433,1
2016-10-03,AXISBANK,EQ,416.85,417.5,420.0,410.6,412.55,413.0,414.25,5631550.0,233000000000000.0,82892.0,2266675.0,0.4025,1
2016-10-05,AXISBANK,EQ,477.1,479.0,489.0,478.15,487.0,487.95,484.03,12131886.0,587000000000000.0,254875.0,7452498.0,0.6143,1
2016-10-06,AXISBANK,EQ,542.6,540.0,549.15,538.3,541.9,541.05,543.38,6382258.0,347000000000000.0,86938.0,3031765.0,0.475,1
2016-10-08,AXISBANK,EQ,574.1,574.05,575.3,563.0,568.0,567.9,567.03,6611328.0,375000000000000.0,86043.0,4349420.0,0.6579,0
2016-10-10,AXISBANK,EQ,533.85,538.0,538.75,530.3,532.5,531.55,533.48,3261598.0,174000000000000.0,49483.0,1227188.0,0.3763,0
2016-10-11,AXISBANK,EQ,487.55,494.0,513.6,494.0,507.5,506.95,506.2,11433458.0,579000000000000.0,171997.0,4887757.0,0.4275,0
2016-11-01,AXISBANK,EQ,413.7,410.0,423.4,407.4,418.85,417.2,417.22,10352347.0,432000000000000.0,157426.0,4855470.0,0.469,0
2016-11-02,AXISBANK,EQ,393.6,392.9,396.75,373.3,376.35,377.2,386.26,8076824.0,312000000000000.0,113336.0,3047013.0,0.3773,1
2016-11-03,AXISBANK,EQ,413.0,413.85,421.95,408.25,412.9,412.8,415.03,8348484.0,346000000000000.0,91366.0,2644166.0,0.3167,1
2016-11-04,AXISBANK,EQ,421.6,423.9,431.9,417.5,430.1,429.8,425.2,6221772.0,265000000000000.0,60533.0,2354963.0,0.3785,1
2016-11-05,AXISBANK,EQ,487.95,482.6,499.35,480.25,497.8,498.2,495.45,21878712.0,1080000000000000.0,196867.0,14113970.0,0.6451,1
2016-11-07,AXISBANK,EQ,546.45,551.65,553.0,541.55,544.2,544.4,546.91,6082359.0,333000000000000.0,76515.0,3753944.0,0.6172,1
2016-11-08,AXISBANK,EQ,567.9,564.25,574.9,564.25,570.55,569.75,570.59,5098948.0,291000000000000.0,68998.0,2587132.0,0.5074,0
2016-11-11,AXISBANK,EQ,506.95,505.0,512.7,495.0,495.45,498.75,501.18,7085764.0,355000000000000.0,85219.0,2590609.0,0.3656,0
2016-12-01,AXISBANK,EQ,417.2,419.8,420.65,401.0,406.75,406.1,406.58,13070476.0,531000000000000.0,166654.0,6477607.0,0.4956,0
2016-12-02,AXISBANK,EQ,377.2,389.4,395.95,379.1,390.35,391.1,387.16,28434501.0,1100000000000000.0,281015.0,15873360.0,0.5582,1
2016-12-04,AXISBANK,EQ,429.8,430.5,436.45,429.4,434.6,434.05,433.45,5586212.0,242000000000000.0,105533.0,2688950.0,0.4814,1
2016-12-05,AXISBANK,EQ,498.2,498.6,506.9,490.6,494.0,492.55,498.87,13528266.0,675000000000000.0,209144.0,7865002.0,0.5814,1
2016-12-07,AXISBANK,EQ,544.4,550.0,562.1,549.15,560.0,561.0,555.93,6541827.0,364000000000000.0,107902.0,2787643.0,0.4261,1
2016-12-08,AXISBANK,EQ,569.75,569.85,593.2,569.8,589.55,591.0,585.35,13209690.0,773000000000000.0,140160.0,9428084.0,0.7137,1
2016-12-09,AXISBANK,EQ,613.1,597.8,601.85,588.4,594.5,592.1,592.9,8471237.0,502000000000000.0,114963.0,5120447.0,0.6045,0
2016-12-12,AXISBANK,EQ,456.4,445.0,452.0,444.1,444.8,445.1,447.69,6849079.0,307000000000000.0,105313.0,3134111.0,0.4576,1
2017-01-02,AXISBANK,EQ,466.0,467.75,479.9,460.0,475.8,475.65,471.68,8340303.0,393000000000000.0,100129.0,4571977.0,0.5482,1
2017-01-03,AXISBANK,EQ,506.65,511.0,522.0,510.15,514.0,513.4,516.4,7624002.0,394000000000000.0,100320.0,3143214.0,0.4123,0
2017-01-06,AXISBANK,EQ,514.05,512.15,515.95,505.5,510.0,509.3,509.17,8105813.0,413000000000000.0,50261.0,5638214.0,0.6956,1
2017-01-08,AXISBANK,EQ,519.8,518.2,521.75,514.75,515.3,516.55,517.58,4562630.0,236000000000000.0,66142.0,2865458.0,0.628,0
2017-01-09,AXISBANK,EQ,500.35,502.0,509.8,498.5,508.45,507.55,505.36,4569367.0,231000000000000.0,63973.0,2452377.0,0.5367,1
2017-01-11,AXISBANK,EQ,523.15,524.95,544.0,524.5,536.0,535.1,537.01,22542766.0,1210000000000000.0,208378.0,10435452.0,0.4629,0
2017-01-12,AXISBANK,EQ,535.4,539.4,539.9,531.9,533.75,533.85,535.77,7138045.0,382000000000000.0,49883.0,4046149.0,0.5668,0
2017-02-01,AXISBANK,EQ,449.95,451.4,452.0,441.25,447.0,447.75,446.18,3054394.0,136000000000000.0,39650.0,822758.0,0.2694,1
2017-02-02,AXISBANK,EQ,475.65,476.25,486.0,473.35,483.0,482.55,482.87,7557596.0,365000000000000.0,103188.0,4066127.0,0.538,1
2017-02-03,AXISBANK,EQ,513.4,515.1,519.8,503.7,507.5,506.3,512.26,7112655.0,364000000000000.0,122474.0,3667886.0,0.5157,0
2017-02-05,AXISBANK,EQ,509.65,509.5,513.1,501.6,506.8,505.55,506.13,7539462.0,382000000000000.0,112823.0,3974742.0,0.5272,1
2017-02-06,AXISBANK,EQ,509.3,513.5,513.5,506.35,507.5,508.05,509.46,4474040.0,228000000000000.0,69112.0,2589478.0,0.5788,1
2017-02-08,AXISBANK,EQ,516.55,518.75,524.05,512.6,513.6,516.9,519.92,4079631.0,212000000000000.0,64512.0,1660576.0,0.407,1
2017-02-11,AXISBANK,EQ,535.1,534.0,538.0,526.3,536.65,532.15,530.37,7800191.0,414000000000000.0,104091.0,3597790.0,0.4612,0
2017-03-01,AXISBANK,EQ,447.75,449.6,457.8,443.5,454.95,455.25,453.44,4621782.0,210000000000000.0,55775.0,1658363.0,0.3588,1
2017-03-02,AXISBANK,EQ,482.55,483.7,492.5,480.15,489.9,490.7,487.58,7134563.0,348000000000000.0,77751.0,3474987.0,0.4871,1
2017-03-03,AXISBANK,EQ,506.3,507.25,515.0,506.25,513.6,512.9,510.67,3965255.0,202000000000000.0,64578.0,1966326.0,0.4959,0
2017-03-04,AXISBANK,EQ,490.8,495.7,503.7,491.35,501.0,500.6,498.75,5755303.0,287000000000000.0,65980.0,2046308.0,0.3556,1
2017-03-05,AXISBANK,EQ,505.55,506.9,507.35,500.0,500.5,500.85,503.2,7220815.0,363000000000000.0,65802.0,4027993.0,0.5578,1
2017-03-07,AXISBANK,EQ,517.35,517.1,521.8,515.0,517.0,517.25,518.62,3701949.0,192000000000000.0,50518.0,1560626.0,0.4216,0
2017-03-08,AXISBANK,EQ,516.9,516.0,516.35,504.8,505.4,506.0,508.72,4140945.0,211000000000000.0,80442.0,2119288.0,0.5118,1
2017-03-10,AXISBANK,EQ,509.15,514.0,517.0,504.1,506.9,509.65,511.85,10712537.0,548000000000000.0,59749.0,8183856.0,0.764,1
2017-03-11,AXISBANK,EQ,532.15,535.35,545.7,534.1,540.3,540.1,539.86,9303981.0,502000000000000.0,122192.0,4881081.0,0.5246,0
2017-04-01,AXISBANK,EQ,455.25,455.0,460.0,451.95,454.1,453.1,455.06,3703873.0,169000000000000.0,49980.0,1457227.0,0.3934,1
2017-04-05,AXISBANK,EQ,500.85,504.95,521.8,502.0,518.0,518.85,516.2,15719994.0,811000000000000.0,146258.0,6421448.0,0.4085,0
2017-04-07,AXISBANK,EQ,517.25,516.8,517.55,506.55,507.7,508.4,510.84,4086213.0,209000000000000.0,44090.0,2037542.0,0.4986,0
