Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
19-10-2015,ADANIPORTS,EQ,323.7,323.3,324.7,315.6,317.85,317.7,318.52,1396880,4.45E+13,21792,640665,0.4586
20-10-2015,ADANIPORTS,EQ,317.7,319.3,319.3,308.7,309.9,309.85,312.85,5636626,1.76E+14,52250,3278985,0.5817
21-10-2015,ADANIPORTS,EQ,309.85,309,314.8,309,314.5,314.2,312.75,2184160,6.83E+13,27897,906155,0.4149
23-10-2015,ADANIPORTS,EQ,314.2,317.3,318,313.05,314.25,314.15,314.97,1598163,5.03E+13,36241,937026,0.5863
26-10-2015,ADANIPORTS,EQ,314.15,315.3,317,311.6,316.25,316.35,314.67,1674155,5.27E+13,31081,755976,0.4516
27-10-2015,ADANIPORTS,EQ,316.35,315.8,316.65,310.35,311.5,311.3,311.97,2983187,9.31E+13,49825,1950354,0.6538
28-10-2015,ADANIPORTS,EQ,311.3,309,310.75,298.25,301.2,300.65,303.42,6552757,1.99E+14,88249,4293162,0.6552
29-10-2015,ADANIPORTS,EQ,300.65,300.85,303.35,298.15,300.1,300.1,300.58,4435704,1.33E+14,54301,2575054,0.5805
30-10-2015,ADANIPORTS,EQ,300.1,301.8,302.75,294.35,295.5,296.25,298.92,3247944,9.71E+13,53401,1892279,0.5826
02-11-2015,ADANIPORTS,EQ,296.25,293.1,302.7,290.1,295.2,295.55,296.37,7004865,2.08E+14,113411,2435838,0.3477
03-11-2015,ADANIPORTS,EQ,295.55,298.35,301.5,290.3,291.25,291.2,294.78,3207025,9.45E+13,45210,1186971,0.3701
04-11-2015,ADANIPORTS,EQ,291.2,293.45,295.2,287.55,289.2,289.45,290.54,2575040,7.48E+13,55093,1386363,0.5384
05-11-2015,ADANIPORTS,EQ,289.45,289.2,292.95,283,283.8,284.1,288.35,2305175,6.65E+13,43778,1066325,0.4626
06-11-2015,ADANIPORTS,EQ,284.1,284.5,287.9,281.3,285,285.05,284.84,2510273,7.15E+13,78367,1466991,0.5844
09-11-2015,ADANIPORTS,EQ,285.05,277.95,283.5,274.4,276.15,276.05,278.43,5642736,1.57E+14,100788,3503760,0.6209
10-11-2015,ADANIPORTS,EQ,276.05,276,276.6,262.45,266,265.6,267.49,5013279,1.34E+14,77214,2792157,0.557
11-11-2015,ADANIPORTS,EQ,265.6,266.95,268.95,266.4,267.7,267.5,267.47,255406,6.83E+12,4386,105881,0.4146
13-11-2015,ADANIPORTS,EQ,267.5,266.5,268.95,261.6,267.8,267.35,265.73,4675141,1.24E+14,60321,2943236,0.6296
16-11-2015,ADANIPORTS,EQ,267.35,267,273.25,266.6,272.65,272.1,270.3,2383616,6.44E+13,28083,1211602,0.5083
17-11-2015,ADANIPORTS,EQ,272.1,275.8,276.4,269.55,270.25,270.75,272.77,2545418,6.94E+13,40635,1256139,0.4935
18-11-2015,ADANIPORTS,EQ,270.75,270.4,272.4,265.7,267.05,267.3,268.56,2005924,5.39E+13,32408,872740,0.4351
19-11-2015,ADANIPORTS,EQ,267.3,268.15,271.5,265.35,271.3,270.75,269.16,2036037,5.48E+13,32596,764635,0.3756
20-11-2015,ADANIPORTS,EQ,270.75,268.1,273.5,268.1,270.3,269.7,271.23,3352666,9.09E+13,27714,2235636,0.6668
23-11-2015,ADANIPORTS,EQ,269.7,274.4,278.9,273.4,275.9,276.5,276.61,3246402,8.98E+13,43515,1133286,0.3491
24-11-2015,ADANIPORTS,EQ,276.5,276.5,277,269.5,270.25,270.25,271.86,2730094,7.42E+13,44747,1271259,0.4656
26-11-2015,ADANIPORTS,EQ,270.25,271.5,272.5,267.05,268.2,268,269.2,5489324,1.48E+14,60715,3845527,0.7005
27-11-2015,ADANIPORTS,EQ,268,269,271.7,267.55,267.6,268.25,269.3,3022945,8.14E+13,43848,1881393,0.6224
30-11-2015,ADANIPORTS,EQ,268.25,268.5,269.2,264.25,268,267.7,267.1,4828780,1.29E+14,60459,3532372,0.7315
01-12-2015,ADANIPORTS,EQ,267.7,269,269.35,261.1,263,263.25,264.13,5104457,1.35E+14,74107,3256409,0.638
02-12-2015,ADANIPORTS,EQ,263.25,263.7,265.8,260.05,260.2,261.4,262.59,3928835,1.03E+14,57933,2292505,0.5835
03-12-2015,ADANIPORTS,EQ,261.4,259.95,262.95,256.85,256.85,258.85,259.78,5427457,1.41E+14,38574,3577157,0.6591
04-12-2015,ADANIPORTS,EQ,258.85,255,257.9,254.55,255.8,255.55,255.73,3911817,1.00E+14,61978,2411128,0.6164
07-12-2015,ADANIPORTS,EQ,255.55,257.85,258.9,254.5,255.15,255.1,256.04,2699537,6.91E+13,25740,1467033,0.5434
08-12-2015,ADANIPORTS,EQ,255.1,255,255,250.05,250.05,251.05,252.39,2741462,6.92E+13,57273,1522022,0.5552
09-12-2015,ADANIPORTS,EQ,251.05,249,251.3,243.65,243.85,244,246.5,4226145,1.04E+14,33906,2594302,0.6139
10-12-2015,ADANIPORTS,EQ,244,245.1,249.45,242.15,245.95,246.9,246.71,4531790,1.12E+14,56019,2618819,0.5779
11-12-2015,ADANIPORTS,EQ,246.9,247.95,250.4,238.75,241.3,241.15,243.9,3975604,9.70E+13,56405,2276009,0.5725
14-12-2015,ADANIPORTS,EQ,241.15,239.8,255.5,239.15,254.9,254.55,251.04,4625481,1.16E+14,66588,1876225,0.4056
15-12-2015,ADANIPORTS,EQ,254.55,256.6,257.4,251.1,251.6,252.1,253.03,3908369,9.89E+13,52458,1977984,0.5061
16-12-2015,ADANIPORTS,EQ,252.1,253.7,254.5,249,251.85,251.65,252.45,2954754,7.46E+13,81360,1364545,0.4618
17-12-2015,ADANIPORTS,EQ,251.65,253,257.65,252,256,256.3,254.76,2430145,6.19E+13,40078,990396,0.4075
18-12-2015,ADANIPORTS,EQ,256.3,256,261.25,253.55,261,260.2,259.16,3384209,8.77E+13,35661,1828240,0.5402
21-12-2015,ADANIPORTS,EQ,260.2,261.55,262.6,257.95,260.3,260.6,260.38,1249639,3.25E+13,18804,459484,0.3677
22-12-2015,ADANIPORTS,EQ,260.6,261.3,261.3,256.35,256.65,257.6,258.85,1992099,5.16E+13,23598,1358271,0.6818
23-12-2015,ADANIPORTS,EQ,257.6,259,260.25,255.85,256.4,257.3,257.87,1924064,4.96E+13,19757,704118,0.366
24-12-2015,ADANIPORTS,EQ,257.3,257.2,261.3,254.45,257.8,258.1,257.77,1660435,4.28E+13,18039,446633,0.269
28-12-2015,ADANIPORTS,EQ,258.1,259,263,257.1,261.9,262,260.75,2392484,6.24E+13,24704,1261322,0.5272
29-12-2015,ADANIPORTS,EQ,262,263.3,266.4,261.7,263.4,263.55,264.11,1721015,4.55E+13,30215,568064,0.3301
30-12-2015,ADANIPORTS,EQ,263.55,264.4,265,261.05,261.05,261.75,262.67,1410867,3.71E+13,17061,655214,0.4644
31-12-2015,ADANIPORTS,EQ,261.75,262.5,262.95,259.2,260.7,260.9,260.75,2727837,7.11E+13,22549,1948665,0.7144
01-01-2016,ADANIPORTS,EQ,260.9,261,268.3,260.1,267.15,267.55,265.19,1347893,3.57E+13,16568,405124,0.3006
04-01-2016,ADANIPORTS,EQ,267.55,264.45,266.5,257,257,257.95,262.15,2536252,6.65E+13,37362,1331790,0.5251
05-01-2016,ADANIPORTS,EQ,257.95,259.2,260.3,254.25,254.7,255.7,256.82,2815055,7.23E+13,36455,1547519,0.5497
06-01-2016,ADANIPORTS,EQ,255.7,253,257.3,250.55,251.2,251.8,253.85,2029467,5.15E+13,41766,738511,0.3639
07-01-2016,ADANIPORTS,EQ,251.8,245.65,247.5,241.5,244.9,245,244.85,4244402,1.04E+14,63516,2231538,0.5258
08-01-2016,ADANIPORTS,EQ,245,245.3,247.25,239.35,241.35,241.4,242.07,4219352,1.02E+14,58497,2468801,0.5851
11-01-2016,ADANIPORTS,EQ,241.4,237,238.7,232.5,233.5,234.05,235.52,2995719,7.06E+13,65092,1403898,0.4686
12-01-2016,ADANIPORTS,EQ,234.05,234.2,240.5,234.1,237.25,236.6,236.95,3544439,8.40E+13,46070,1534229,0.4329
13-01-2016,ADANIPORTS,EQ,236.6,238.75,239.8,222.8,230.2,230.2,229.14,4137056,9.48E+13,50407,1787110,0.432
14-01-2016,ADANIPORTS,EQ,230.2,227,232.95,224.7,227.25,227.8,228.28,2802513,6.40E+13,45501,1130440,0.4034
15-01-2016,ADANIPORTS,EQ,227.8,228.5,229.45,216.5,220.3,218.25,221.07,3286291,7.26E+13,28882,1896716,0.5772
18-01-2016,ADANIPORTS,EQ,218.25,211.1,225.9,209.8,219.5,219.3,217.82,4116330,8.97E+13,58467,1829725,0.4445
19-01-2016,ADANIPORTS,EQ,219.3,222.8,233.9,218.7,232.6,232.85,228.33,3713322,8.48E+13,38345,1748152,0.4708
20-01-2016,ADANIPORTS,EQ,232.85,229.05,229.35,216.05,219.7,219.4,220.45,4087126,9.01E+13,40825,2081371,0.5093
21-01-2016,ADANIPORTS,EQ,219.4,224,224,215.1,221.75,221.3,219.81,7664473,1.68E+14,53938,5242192,0.684
22-01-2016,ADANIPORTS,EQ,221.3,223,225,216.45,221,221.75,220.72,5622627,1.24E+14,63572,3159108,0.5619
25-01-2016,ADANIPORTS,EQ,221.75,223,225.8,217.75,218.05,218.4,222.18,1804218,4.01E+13,26134,627931,0.348
27-01-2016,ADANIPORTS,EQ,218.4,219.95,220.05,214.5,214.9,215.35,216.39,2189628,4.74E+13,31409,1037647,0.4739
28-01-2016,ADANIPORTS,EQ,215.35,216,219.95,207.15,210.25,210.85,211.43,12022147,2.54E+14,76109,7499717,0.6238
29-01-2016,ADANIPORTS,EQ,210.85,211.35,216.75,208.6,210.8,212.25,213.38,4589849,9.79E+13,67825,2348259,0.5116
01-02-2016,ADANIPORTS,EQ,212.25,213.25,221.8,212.75,220.6,221.1,218.92,3982611,8.72E+13,53589,1735022,0.4356
02-02-2016,ADANIPORTS,EQ,221.1,221.95,223.95,211.7,214.5,213.25,219.16,2971041,6.51E+13,47008,1211845,0.4079
03-02-2016,ADANIPORTS,EQ,213.25,212,214.5,208,210.4,210.2,210.97,3026403,6.38E+13,36493,1456136,0.4811
04-02-2016,ADANIPORTS,EQ,210.2,212.55,218,211.65,216,215.7,215.04,2023624,4.35E+13,22730,810050,0.4003
05-02-2016,ADANIPORTS,EQ,215.7,215.7,218,209.1,211.8,211.1,212.24,3022383,6.41E+13,24028,1159320,0.3836
08-02-2016,ADANIPORTS,EQ,211.1,211.45,216.9,210,211,212.05,213.48,2723554,5.81E+13,32213,990810,0.3638
09-02-2016,ADANIPORTS,EQ,212.05,210,212.75,208.55,210,210.4,210.42,1954496,4.11E+13,18610,848036,0.4339
10-02-2016,ADANIPORTS,EQ,210.4,209.85,209.9,198.4,202.65,202.85,202.41,3393463,6.87E+13,42433,1271070,0.3746
11-02-2016,ADANIPORTS,EQ,202.85,203,204.8,182.5,190,186.85,194.75,3670827,7.15E+13,38575,1580603,0.4306
12-02-2016,ADANIPORTS,EQ,186.85,187.95,190.7,169.15,176.8,178.05,179.13,12168356,2.18E+14,112495,5290167,0.4347
15-02-2016,ADANIPORTS,EQ,178.05,184.45,194,184,191.25,191.15,190.45,9208050,1.75E+14,76535,6378494,0.6927
16-02-2016,ADANIPORTS,EQ,191.15,195.5,204.35,193.75,200.4,200.35,200.91,9113057,1.83E+14,97023,3858095,0.4234
17-02-2016,ADANIPORTS,EQ,200.35,201.05,214.3,196.3,212.1,212.5,206.01,6728882,1.39E+14,61761,2459801,0.3656
18-02-2016,ADANIPORTS,EQ,212.5,214.5,215.8,205.75,210.5,210.4,210.97,4659211,9.83E+13,45745,1842544,0.3955
19-02-2016,ADANIPORTS,EQ,210.4,208.9,210.8,205.75,210.4,209.4,208.25,2019974,4.21E+13,20154,658885,0.3262
22-02-2016,ADANIPORTS,EQ,209.4,209.05,211.7,204.25,206.05,205.9,206.47,2342159,4.84E+13,18899,779074,0.3326
23-02-2016,ADANIPORTS,EQ,205.9,205.95,208.65,203,203.1,204.2,205.25,2174859,4.46E+13,23947,938308,0.4314
24-02-2016,ADANIPORTS,EQ,204.2,202.85,203.75,198.85,200.15,200.15,200.6,3502611,7.03E+13,30183,1959983,0.5596
25-02-2016,ADANIPORTS,EQ,200.15,201.3,201.9,195.45,200.5,198.45,197.35,4868927,9.61E+13,50931,2886034,0.5927
26-02-2016,ADANIPORTS,EQ,198.45,201.9,204.45,196.65,201,200.1,200.15,2188367,4.38E+13,28225,674762,0.3083
29-02-2016,ADANIPORTS,EQ,200.1,201,204,195.8,196.15,196.7,198.46,3939877,7.82E+13,42981,1747000,0.4434
01-03-2016,ADANIPORTS,EQ,196.7,198,208,196.35,206.85,206.9,203.59,2152599,4.38E+13,24909,589824,0.274
02-03-2016,ADANIPORTS,EQ,206.9,209,222.55,208.85,218.3,218.8,217.44,4228824,9.19E+13,52557,1927487,0.4558
03-03-2016,ADANIPORTS,EQ,218.8,220.85,229.45,217.65,227.9,227.5,224.63,3290989,7.39E+13,35415,1398433,0.4249
04-03-2016,ADANIPORTS,EQ,227.5,228.85,228.85,222.2,225.65,225.15,225.07,4768604,1.07E+14,29095,3332232,0.6988
08-03-2016,ADANIPORTS,EQ,225.15,224,231.7,222.3,228.9,228.25,228.91,3066086,7.02E+13,38697,1614254,0.5265
09-03-2016,ADANIPORTS,EQ,228.25,228,232.65,221.3,225.7,226,226.08,4117976,9.31E+13,38949,1757729,0.4268
10-03-2016,ADANIPORTS,EQ,226,228.8,228.8,224.2,226.8,226.45,226.39,1543894,3.50E+13,24296,562944,0.3646
11-03-2016,ADANIPORTS,EQ,226.45,226.45,232.85,226,231,231.2,230.68,2649095,6.11E+13,33214,1125733,0.425
14-03-2016,ADANIPORTS,EQ,231.2,233,237.5,229.65,233.15,232.4,233.23,2722628,6.35E+13,38518,1129504,0.4149
15-03-2016,ADANIPORTS,EQ,232.4,233.1,233.6,227.2,228.6,228.25,229.9,1913147,4.40E+13,30373,1083709,0.5665
16-03-2016,ADANIPORTS,EQ,228.25,229,229.5,222.75,227.9,228.55,226.61,2172701,4.92E+13,52549,1108706,0.5103
17-03-2016,ADANIPORTS,EQ,228.55,231.4,239.5,231.05,235.95,235.7,236.54,5383866,1.27E+14,49201,3474873,0.6454
18-03-2016,ADANIPORTS,EQ,235.7,236.45,243.2,235.75,242.9,241.95,239.16,4606790,1.10E+14,77787,3124785,0.6783
21-03-2016,ADANIPORTS,EQ,241.95,238.95,245,236.75,243.2,243.85,241.47,3240298,7.82E+13,34731,1799794,0.5554
22-03-2016,ADANIPORTS,EQ,243.85,242,243.3,236.5,239.05,239.55,239.02,3153670,7.54E+13,34568,1606370,0.5094
23-03-2016,ADANIPORTS,EQ,239.55,239.75,243.2,237.35,237.55,238.3,239.88,2083410,5.00E+13,34932,930568,0.4467
28-03-2016,ADANIPORTS,EQ,238.3,240.4,242.95,232.7,237.2,235.65,237.99,2756755,6.56E+13,33238,1116320,0.4049
29-03-2016,ADANIPORTS,EQ,235.65,236.45,242.2,233.3,238.55,237.85,237.94,2043092,4.86E+13,21999,782145,0.3828
30-03-2016,ADANIPORTS,EQ,237.85,240,248.5,239.55,248.25,245.95,244.62,2883662,7.05E+13,26865,1324432,0.4593
31-03-2016,ADANIPORTS,EQ,245.95,247.1,250,242.5,248.3,247.7,246.39,4192902,1.03E+14,38252,2566856,0.6122
01-04-2016,ADANIPORTS,EQ,247.7,248,248,239.5,243.3,242.9,242.94,1772898,4.31E+13,26252,695681,0.3924
04-04-2016,ADANIPORTS,EQ,242.9,249.45,249.45,241.2,242,242.55,244.4,1986415,4.85E+13,22456,714670,0.3598
05-04-2016,ADANIPORTS,EQ,242.55,242.4,242.45,223.85,226.5,226.25,230.33,4836504,1.11E+14,55671,2434877,0.5034
06-04-2016,ADANIPORTS,EQ,226.25,227,229.75,221.15,224.5,224.35,224.02,6273776,1.41E+14,99338,3643506,0.5808
07-04-2016,ADANIPORTS,EQ,224.35,225.5,228,216,216.75,216.8,220.01,4171133,9.18E+13,55807,1921400,0.4606
08-04-2016,ADANIPORTS,EQ,216.8,216,220,214.7,219.05,219.25,218.42,1631016,3.56E+13,17800,490170,0.3005
11-04-2016,ADANIPORTS,EQ,219.25,220.9,229.9,218.75,228.85,229.05,225.81,2417006,5.46E+13,37484,842917,0.3487
12-04-2016,ADANIPORTS,EQ,229.05,229,234.8,226.3,233.55,233.6,232.14,2704639,6.28E+13,35847,1211329,0.4479
13-04-2016,ADANIPORTS,EQ,233.6,235,237.95,232,233,233.55,234.2,2830268,6.63E+13,42311,1400734,0.4949
18-04-2016,ADANIPORTS,EQ,233.55,235.85,236.75,228.05,230.65,231.3,232.89,5479038,1.28E+14,50230,3672318,0.6702
20-04-2016,ADANIPORTS,EQ,231.3,232,236.3,231.5,233.6,233.5,233.43,2111521,4.93E+13,35795,926279,0.4387
21-04-2016,ADANIPORTS,EQ,233.5,234.1,236,228.4,229.5,229.35,231.16,2990447,6.91E+13,62998,1976730,0.661
22-04-2016,ADANIPORTS,EQ,229.35,229.5,233.4,227.3,231.3,230.1,229.11,7431640,1.70E+14,22391,6127961,0.8246
25-04-2016,ADANIPORTS,EQ,230.1,231,233.7,230.25,232.7,231.8,231.65,1454607,3.37E+13,18615,540149,0.3713
26-04-2016,ADANIPORTS,EQ,231.8,232.2,232.9,227,229,229.1,229.89,2703783,6.22E+13,35672,1144033,0.4231
27-04-2016,ADANIPORTS,EQ,229.1,230,242,227.65,241.4,241.25,234.62,7177265,1.68E+14,49500,4108627,0.5725
28-04-2016,ADANIPORTS,EQ,241.25,241.7,241.7,234.35,236.2,235.45,236.67,5899252,1.40E+14,63705,4191385,0.7105
29-04-2016,ADANIPORTS,EQ,235.45,236,240.1,232.75,237.85,238.2,236.32,2160232,5.10E+13,40236,1067791,0.4943
02-05-2016,ADANIPORTS,EQ,238.2,237,237.25,231.8,232.95,232.95,233.62,2312439,5.40E+13,29347,1307940,0.5656
03-05-2016,ADANIPORTS,EQ,232.95,235.25,242.45,232.5,232.7,235.5,238.37,5328996,1.27E+14,57348,1931760,0.3625
04-05-2016,ADANIPORTS,EQ,235.5,234.5,234.5,205.5,207.25,208.25,213.24,22904231,4.88E+14,200351,7108757,0.3104
05-05-2016,ADANIPORTS,EQ,208.25,209.65,210.7,196.7,197.9,198,200.51,17225029,3.45E+14,220399,7815160,0.4537
06-05-2016,ADANIPORTS,EQ,198,198,199.5,190.55,193.9,194.55,194.84,15642446,3.05E+14,220349,7099348,0.4539
09-05-2016,ADANIPORTS,EQ,194.55,196.15,198.4,194.35,197.15,196.75,196.69,9413270,1.85E+14,109273,5938714,0.6309
10-05-2016,ADANIPORTS,EQ,196.75,197.95,198.95,194,194.9,194.55,195.8,4925308,9.64E+13,79649,2694727,0.5471
11-05-2016,ADANIPORTS,EQ,194.55,191.8,195.45,189.3,192.95,193,192.85,7021749,1.35E+14,132166,4138187,0.5893
12-05-2016,ADANIPORTS,EQ,193,194.2,197.65,193.6,195,195.15,195.91,6098282,1.19E+14,42145,3727483,0.6112
13-05-2016,ADANIPORTS,EQ,195.15,194.6,200.25,179.4,188.8,188.55,193.31,15272242,2.95E+14,125916,7334006,0.4802
16-05-2016,ADANIPORTS,EQ,188.55,189,192.2,183.7,185.55,185.8,186.66,9997240,1.87E+14,90069,6444435,0.6446
17-05-2016,ADANIPORTS,EQ,185.8,186.6,187.35,182.7,182.8,183.25,184.45,7208437,1.33E+14,63213,4982441,0.6912
18-05-2016,ADANIPORTS,EQ,183.25,182.4,185.5,180.55,183.2,183.2,183.05,5909252,1.08E+14,48273,3278248,0.5548
19-05-2016,ADANIPORTS,EQ,183.2,184.5,184.5,169.7,170.9,171.55,177.2,13478073,2.39E+14,74235,7891714,0.5855
20-05-2016,ADANIPORTS,EQ,171.55,171.6,180.4,170.35,177.9,177.95,176.86,13115129,2.32E+14,91110,6471029,0.4934
23-05-2016,ADANIPORTS,EQ,177.95,179.25,182.45,178,180.65,181.1,181.16,10109957,1.83E+14,97585,7253387,0.7174
24-05-2016,ADANIPORTS,EQ,181.1,180.95,181.5,177.1,180.45,180.85,179.58,3874787,6.96E+13,38384,1787805,0.4614
25-05-2016,ADANIPORTS,EQ,180.85,182.8,184.05,181.35,182.95,182.85,182.57,4249199,7.76E+13,23448,2753507,0.648
26-05-2016,ADANIPORTS,EQ,182.85,184,187.5,181.4,185,184.8,184.99,5744871,1.06E+14,68202,2771628,0.4825
27-05-2016,ADANIPORTS,EQ,184.8,185.4,192.95,185,191.55,191.7,191.01,8241406,1.57E+14,86847,4657980,0.5652
30-05-2016,ADANIPORTS,EQ,191.7,192.7,194,185.45,189.25,190.25,189.39,3672794,6.96E+13,35580,1333124,0.363
31-05-2016,ADANIPORTS,EQ,190.25,190.25,194.7,186.55,193.1,192.15,191.42,6758009,1.29E+14,65871,3425816,0.5069
01-06-2016,ADANIPORTS,EQ,192.15,192.85,203.3,192.5,202,202.3,200.27,10935767,2.19E+14,89988,4132776,0.3779
02-06-2016,ADANIPORTS,EQ,202.3,203.45,206.5,200.7,204.05,205.2,203.56,6232617,1.27E+14,74661,2585612,0.4149
03-06-2016,ADANIPORTS,EQ,205.2,206.25,206.25,202.1,203.5,204.55,203.92,3927140,8.01E+13,29144,1877028,0.478
06-06-2016,ADANIPORTS,EQ,204.55,201,204.55,196,203.8,203.7,200.93,5811557,1.17E+14,44411,2559845,0.4405
07-06-2016,ADANIPORTS,EQ,203.7,204.65,207.65,202.2,206.1,206.5,205.47,3666830,7.53E+13,38840,1476669,0.4027
08-06-2016,ADANIPORTS,EQ,206.5,207,207.85,201.7,204.3,203.4,204.71,2752494,5.63E+13,33373,977177,0.355
09-06-2016,ADANIPORTS,EQ,203.4,204.45,205.85,201,201.95,201.9,203.05,2365078,4.80E+13,21717,619883,0.2621
10-06-2016,ADANIPORTS,EQ,201.9,202.95,205.7,201.5,203,202.75,203.62,1978971,4.03E+13,17757,519966,0.2627
13-06-2016,ADANIPORTS,EQ,202.75,201.2,203.7,197.7,203.15,202.6,200.21,2446154,4.90E+13,33632,910449,0.3722
14-06-2016,ADANIPORTS,EQ,202.6,202.6,210,201.85,208.2,208.6,207.92,4836424,1.01E+14,50292,1622118,0.3354
15-06-2016,ADANIPORTS,EQ,208.6,211,211.9,206.3,206.95,207,207.88,4053483,8.43E+13,31717,2006015,0.4949
16-06-2016,ADANIPORTS,EQ,207,207.5,209.5,202.1,207.65,208.5,205.66,4409306,9.07E+13,52781,1926823,0.437
17-06-2016,ADANIPORTS,EQ,208.5,209,209.5,206.45,206.6,207.7,208,2988774,6.22E+13,44908,1448309,0.4846
20-06-2016,ADANIPORTS,EQ,207.7,203.35,208.9,203.35,207,206.8,206.88,1787203,3.70E+13,15656,548538,0.3069
21-06-2016,ADANIPORTS,EQ,206.8,207,209.95,203,203.3,203.25,206.03,2846802,5.87E+13,28937,1247880,0.4383
22-06-2016,ADANIPORTS,EQ,203.25,204,208.45,203.1,207.95,207.35,205.66,3917750,8.06E+13,30108,2042510,0.5213
23-06-2016,ADANIPORTS,EQ,207.35,207.8,208.8,204.6,206.4,207.15,206.5,4392227,9.07E+13,24980,2871135,0.6537
24-06-2016,ADANIPORTS,EQ,207.15,200,203.1,195.35,203,201.9,199.25,6402985,1.28E+14,35882,3870309,0.6045
27-06-2016,ADANIPORTS,EQ,201.9,202,205.65,202,203.65,203.85,204.18,2862705,5.85E+13,33482,1529179,0.5342
28-06-2016,ADANIPORTS,EQ,203.85,204,206.8,202.55,202.65,202.9,203.92,5865629,1.20E+14,43533,4020934,0.6855
29-06-2016,ADANIPORTS,EQ,202.9,204,205.25,202.2,202.9,203.05,203.39,6496278,1.32E+14,31084,5097729,0.7847
30-06-2016,ADANIPORTS,EQ,203.05,205.9,207.8,203.5,207,206.85,205.85,5638170,1.16E+14,65785,3743331,0.6639
01-07-2016,ADANIPORTS,EQ,206.85,205.1,207.9,203.8,204.5,204.3,205.84,3280576,6.75E+13,34565,2037239,0.621
04-07-2016,ADANIPORTS,EQ,204.3,206,213.95,205.5,213.5,213.25,210.43,5170996,1.09E+14,49747,2254358,0.436
05-07-2016,ADANIPORTS,EQ,213.25,214.55,216.4,213,214.55,214.55,215,6536180,1.41E+14,57739,3328142,0.5092
07-07-2016,ADANIPORTS,EQ,214.55,216.45,216.45,208.6,209.75,210.05,210.79,7139883,1.51E+14,93181,4545701,0.6367
08-07-2016,ADANIPORTS,EQ,210.05,210.05,211.95,204.6,207.25,207.05,207.2,2451302,5.08E+13,38590,903203,0.3685
11-07-2016,ADANIPORTS,EQ,207.05,210.25,218.25,208,217.95,217.45,214.5,7409680,1.59E+14,62492,3957607,0.5341
12-07-2016,ADANIPORTS,EQ,217.45,219.2,219.9,215.4,216.9,218,218.45,5113880,1.12E+14,50715,2857506,0.5588
13-07-2016,ADANIPORTS,EQ,218,217.45,222,215.2,216.7,217.3,218.7,5136217,1.12E+14,42499,2512552,0.4892
14-07-2016,ADANIPORTS,EQ,217.3,217.3,220.7,214.55,217.2,216.9,217.87,3685749,8.03E+13,28410,1410898,0.3828
15-07-2016,ADANIPORTS,EQ,216.9,219.2,223.65,218.25,220.3,220.5,221.34,5747335,1.27E+14,60659,2445424,0.4255
18-07-2016,ADANIPORTS,EQ,220.5,221.65,222.9,216.25,216.75,217.95,219.63,3449057,7.58E+13,32846,1096389,0.3179
19-07-2016,ADANIPORTS,EQ,217.95,218.9,221.8,216.1,221.35,220.6,219.63,3614887,7.94E+13,22803,1830147,0.5063
20-07-2016,ADANIPORTS,EQ,220.6,221,222.4,218.5,220.95,221.4,220.9,3477005,7.68E+13,27436,1797573,0.517
21-07-2016,ADANIPORTS,EQ,221.4,222,226.35,219.8,223.1,223.2,223.5,5312623,1.19E+14,55893,2477162,0.4663
22-07-2016,ADANIPORTS,EQ,223.2,223,225.95,221.6,225.25,225.35,224.88,3937731,8.86E+13,32147,2198333,0.5583
25-07-2016,ADANIPORTS,EQ,225.35,226.3,227.45,224.15,227.25,226.15,226.02,4843432,1.09E+14,30807,3427468,0.7077
26-07-2016,ADANIPORTS,EQ,226.15,227,229.45,222.15,224.3,224.4,227.12,3999228,9.08E+13,66782,2126186,0.5316
27-07-2016,ADANIPORTS,EQ,224.4,226,229.45,223.55,228.25,228.7,227.21,3648076,8.29E+13,23393,1602809,0.4394
28-07-2016,ADANIPORTS,EQ,228.7,229.8,231.55,224.4,225.5,225.25,227.8,4676659,1.07E+14,42326,2962026,0.6334
29-07-2016,ADANIPORTS,EQ,225.25,227.95,233.5,226.15,232.65,232.4,229.79,4990407,1.15E+14,73045,2779299,0.5569
01-08-2016,ADANIPORTS,EQ,232.4,234.45,236.25,225.85,228.5,228.55,231.85,3414966,7.92E+13,42757,1459355,0.4273
02-08-2016,ADANIPORTS,EQ,228.55,230,231.7,223.8,225,224.65,228.45,2083401,4.76E+13,25339,607349,0.2915
03-08-2016,ADANIPORTS,EQ,224.65,225.7,228.4,221.5,223,222.85,224.45,3212161,7.21E+13,34887,1299769,0.4046
04-08-2016,ADANIPORTS,EQ,222.85,226.2,229.5,223.05,228.35,227.9,226.68,2779249,6.30E+13,26115,1118362,0.4024
05-08-2016,ADANIPORTS,EQ,227.9,230.6,234.9,229.25,233.7,234,232.2,2112014,4.90E+13,30266,850123,0.4025
08-08-2016,ADANIPORTS,EQ,234,235.5,241.4,234.05,240.5,240.65,237.68,3171611,7.54E+13,32451,1107411,0.3492
09-08-2016,ADANIPORTS,EQ,240.65,241,242.9,234.8,239,239.75,239.04,7445154,1.78E+14,53510,1513927,0.2033
10-08-2016,ADANIPORTS,EQ,239.75,244.5,261.25,244.15,257.6,258.45,254.87,19509517,4.97E+14,151363,5137091,0.2633
