Date,Symbol,Series,Prev_Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable_Volume,%Deliverble,Will_Grow,SMA_5,SMA_10,SMA_20,Return_1D,Volatility_10,High_Low_Ratio,Open_Close_Ratio,Volume_SMA_10,Volume_Ratio,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,RSI_14
2013-06-21,HDFCBANK,EQ,636.6,636.8,642.55,630.1,633.4,635.25,635.68,4474961,284463249165000.0,62813.0,3132586.0,0.7000000000000001,0,652.3700000000001,658.72,678.7825,-0.002120640904806792,0.016832983217577004,1.0197587684494525,1.002439984258166,2958044.8,1.5128104212620446,636.6,3784511.0,665.2,2411739.0,657.45,3111642.0,32.1008764496988
2013-06-24,HDFCBANK,EQ,635.25,631.8,633.85,623.75,626.0,625.35,628.48,2692013,169186323600000.0,49282.0,1879760.0,0.6983,1,643.97,653.6200000000001,674.2974999999999,-0.01558441558441559,0.01691242329339341,1.016192384769539,1.0103142240345406,3068045.8,0.877435727980332,635.25,4474961.0,636.6,3784511.0,665.2,2411739.0,29.415870684673664
2013-06-25,HDFCBANK,EQ,625.35,626.0,646.4,622.4,632.95,634.0,637.68,4671608,297899957820000.0,68850.0,3112432.0,0.6662,0,639.28,650.5300000000001,670.3325,0.013832253937794858,0.01781632889404497,1.038560411311054,0.9873817034700315,3239685.1,1.4419944703884955,625.35,2692013.0,635.25,4474961.0,636.6,3784511.0,34.56577205059264
2013-06-26,HDFCBANK,EQ,634.0,631.5,637.65,620.0,620.4,622.85,630.32,2619005,165080369045000.0,98389.0,1875158.0,0.716,1,630.81,646.42,665.6775,-0.017586750788643468,0.018224535273975023,1.0284677419354837,1.0138877739423617,3256194.3,0.804314717951567,634.0,4671608.0,625.35,2692013.0,635.25,4474961.0,31.386829091890377
2013-06-27,HDFCBANK,EQ,622.85,634.0,652.7,622.35,643.1,646.5,641.65,6750890,433170478225000.0,103415.0,4820756.0,0.7141,1,632.79,645.5600000000001,661.745,0.03797061892911602,0.022676793545342286,1.0487667711095043,0.9806651198762568,3752539.9,1.799018845875563,622.85,2619005.0,634.0,4671608.0,625.35,2692013.0,43.29848405104117
2013-06-28,HDFCBANK,EQ,646.5,649.5,673.2,649.1,666.5,669.5,664.38,5270670,350171743880000.0,104801.0,4340317.0,0.8235,0,639.64,646.005,660.1949999999999,0.03557617942768765,0.025090764081032266,1.037128331535973,0.9701269604182226,3905476.6,1.349558719670731,646.5,6750890.0,622.85,2619005.0,634.0,4671608.0,52.02194169396462
2013-07-01,HDFCBANK,EQ,669.5,669.0,674.0,664.65,670.9,668.75,669.96,2459671,164788159805000.0,74264.0,1821131.0,0.7404000000000001,0,648.3199999999999,646.145,659.175,-0.0011202389843166793,0.025081687314499168,1.0140675543519146,1.000373831775701,3824671.0,0.6431065574006235,669.5,5270670.0,646.5,6750890.0,622.85,2619005.0,51.74239227020828
2013-07-02,HDFCBANK,EQ,668.75,668.7,668.75,654.3,658.3,656.55,660.1,2295788,151545521145000.0,41737.0,1327384.0,0.5782,0,652.83,646.0550000000001,657.85,-0.01824299065420565,0.025334979834165015,1.022084670640379,1.0185058259081563,3743085.6,0.6133410360692793,668.75,2459671.0,669.5,5270670.0,646.5,6750890.0,47.29064471528239
2013-07-03,HDFCBANK,EQ,656.55,654.0,654.7,643.6,652.05,650.65,648.51,3346565,217028860985000.0,59805.0,2582895.0,0.7718,1,658.39,644.6,655.985,-0.008986368136470912,0.025125676790711066,1.0172467371037912,1.00514869745639,3836568.2,0.8722808576685799,656.55,2295788.0,668.75,2459671.0,669.5,5270670.0,45.26249782471597
2013-07-04,HDFCBANK,EQ,650.65,653.8,657.45,645.7,655.6,655.15,652.28,2397765,156401555980000.0,39880.0,1485440.0,0.6195,1,660.12,646.455,654.6324999999999,0.006916160762314716,0.020613137031834417,1.018197305250116,0.9979394031901091,3697893.6,0.648413734781336,650.65,3346565.0,656.55,2295788.0,668.75,2459671.0,47.12509506962158
2013-07-05,HDFCBANK,EQ,655.15,660.1,672.75,658.5,667.1,667.75,666.92,2385874,159118749660000.0,44694.0,1603685.0,0.6722,0,659.77,649.705,654.2125,0.01923223689231479,0.021116056661503256,1.0216400911161732,0.9885436166229877,3488984.9,0.6838304172654918,655.15,2397765.0,650.65,3346565.0,656.55,2295788.0,52.04555361325294
2013-07-08,HDFCBANK,EQ,667.75,664.0,667.45,652.75,659.65,660.45,660.06,1792324,118304280490000.02,38304.0,1078193.0,0.6016,1,658.11,653.215,653.4174999999999,-0.010932235117933287,0.020653429147832754,1.0225201072386059,1.0053751230221817,3399016.0,0.5273067264172925,667.75,2385874.0,655.15,2397765.0,650.65,3346565.0,49.18950603914266
2013-07-09,HDFCBANK,EQ,660.45,662.2,673.75,662.2,670.45,670.3,670.15,1760048,117948972440000.02,35889.0,1166888.0,0.663,0,660.8599999999999,656.845,653.6875,0.014914073737603006,0.020703729123172778,1.0174418604651163,0.9879158585707893,3107860.0,0.5663215202744011,660.45,1792324.0,667.75,2385874.0,655.15,2397765.0,52.9419465607818
2013-07-10,HDFCBANK,EQ,670.3,670.25,671.9,656.15,656.15,659.3,663.18,1784645,118353202770000.0,31102.0,1111582.0,0.6229,1,662.5899999999999,660.49,653.455,-0.016410562434730713,0.020559105109603362,1.024003657700221,1.0166085241923253,3024424.0,0.5900776478430273,670.3,1760048.0,660.45,1792324.0,667.75,2385874.0,48.623315471201565
2013-07-11,HDFCBANK,EQ,659.3,667.0,686.7,666.05,679.95,683.25,680.99,2649892,180456251725000.0,60481.0,1662192.0,0.6273,1,668.21,664.165,654.8625,0.0363264067950857,0.020278711277160043,1.0310036784025225,0.9762166117819246,2614324.2,1.013604969115919,659.3,1784645.0,670.3,1760048.0,660.45,1792324.0,56.872292447166004
2013-07-12,HDFCBANK,EQ,683.25,687.0,697.7,681.8,696.2,695.75,689.16,3908713,269372652420000.0,70889.0,2911787.0,0.7449,0,673.8100000000001,666.79,656.3974999999999,0.01829491401390415,0.018068262899426257,1.0233206218832505,0.9874236435501258,2478128.5,1.5772842288041158,683.25,2649892.0,659.3,1784645.0,670.3,1760048.0,60.44218760565445
2013-07-15,HDFCBANK,EQ,695.75,691.0,698.05,684.0,695.0,695.45,691.19,2127972,147083364965000.0,44383.0,1342548.0,0.6309,0,680.81,669.46,657.8025,-0.00043118936399566543,0.01804787280911643,1.0205409356725146,0.9936012653677474,2444958.6,0.8703509335495496,695.75,3908713.0,683.25,2649892.0,659.3,1784645.0,60.31315274892108
2013-07-16,HDFCBANK,EQ,695.45,679.0,684.5,669.95,678.9,678.7,678.01,2911846,197427171370000.0,63416.0,1742471.0,0.5984,0,682.49,671.675,658.865,-0.024085124739377406,0.018923638990115003,1.0217180386596014,1.0004420215117136,2506564.4,1.1616880858915895,695.45,2127972.0,695.75,3908713.0,683.25,2649892.0,53.45183224837683
2013-07-17,HDFCBANK,EQ,678.7,677.8,680.8,647.9,660.05,662.9,663.99,5658497,375719905635000.0,120578.0,3139428.0,0.5548,1,683.21,672.9,658.75,-0.023279799616914842,0.02044856109984371,1.0507794412718012,1.0224769950218735,2737757.6,2.0668363773330407,678.7,2911846.0,695.45,2127972.0,695.75,3908713.0,47.91462558251998
2013-07-18,HDFCBANK,EQ,662.9,669.9,688.5,656.95,682.5,684.1,669.96,3415970,228856510960000.0,77480.0,2107288.0,0.6169,0,683.38,675.795,661.125,0.031980690903605336,0.022539869727249973,1.0480249638480859,0.9792428007601227,2839578.1,1.2029850490817633,662.9,5658497.0,678.7,2911846.0,695.45,2127972.0,54.69614150448277
2013-07-19,HDFCBANK,EQ,684.1,688.05,691.95,673.15,679.4,680.0,681.56,3114605,212277878820000.0,65405.0,2085020.0,0.6694,1,680.23,677.02,663.3625,-0.005993275836866041,0.022123199165690728,1.0279283963455397,1.0118382352941175,2912451.2,1.069410193036024,684.1,3415970.0,662.9,5658497.0,678.7,2911846.0,53.25209761258505
2013-07-22,HDFCBANK,EQ,680.0,676.0,687.0,676.0,682.1,682.05,683.29,1615108,110359434680000.0,35726.0,1072306.0,0.6639,1,677.55,679.1800000000001,666.1975,0.003014705882352864,0.021649192535566672,1.0162721893491125,0.9911296825745913,2894729.6,0.5579477958839403,680.0,3114605.0,684.1,3415970.0,662.9,5658497.0,53.90735216722999
2013-07-23,HDFCBANK,EQ,682.05,687.9,690.0,681.05,682.3,683.6,686.96,1853696,127341064225000.0,34033.0,1316814.0,0.7104,0,678.53,680.51,668.6775,0.0022725606627080897,0.02127006435525579,1.013141472725938,1.0062902282036277,2904094.4,0.6383043195841017,682.05,1615108.0,680.0,3114605.0,684.1,3415970.0,54.42748401471829
2013-07-24,HDFCBANK,EQ,683.6,674.0,676.0,653.5,661.0,659.95,661.96,3657187,242092366555000.03,74074.0,2378220.0,0.6503,0,677.94,680.575,670.5325,-0.03459625511995312,0.023676406893668143,1.0344299923488907,1.0212894916281536,3091348.6,1.183039337588779,683.6,1853696.0,682.05,1615108.0,680.0,3114605.0,45.91393841267655
2013-07-25,HDFCBANK,EQ,659.95,660.65,666.0,650.15,652.1,653.85,657.35,4066814,267330513230000.03,58615.0,2508174.0,0.6167,0,671.89,677.635,670.9,-0.00924312447912723,0.020097681679445065,1.0243789894639699,1.0103999388238891,3233040.8,1.2578913325189092,659.95,3657187.0,683.6,1853696.0,682.05,1615108.0,44.002109275183756
2013-07-26,HDFCBANK,EQ,653.85,656.0,656.25,638.0,645.75,644.1,646.01,2339123,151110258545000.0,76171.0,1357841.0,0.5805,0,664.71,672.47,669.63,-0.014911676990135403,0.018658524210068746,1.0286050156739812,1.0184753920198726,3076081.8,0.7604228860233821,653.85,4066814.0,659.95,3657187.0,683.6,1853696.0,41.05921515955334
2013-07-29,HDFCBANK,EQ,644.1,643.0,643.0,629.65,632.35,632.5,634.08,3730556,236548603600000.0,83393.0,2772568.0,0.7432,0,654.8,666.175,667.8175,-0.018009625834497833,0.01874356409463111,1.0212022552211546,1.016600790513834,3236340.2,1.15270823506132,644.1,2339123.0,653.85,4066814.0,659.95,3657187.0,37.818481875968224
2013-07-30,HDFCBANK,EQ,632.5,630.75,635.0,620.1,626.0,625.35,628.65,3672771,230887902850000.0,85237.0,2325362.0,0.6331,0,643.15,660.8399999999999,666.2575,-0.011304347826086913,0.01804498196511044,1.0240283825189485,1.0086351643079874,3312432.7,1.108783583738924,632.5,3730556.0,644.1,2339123.0,653.85,4066814.0,35.9357350899695
2013-07-31,HDFCBANK,EQ,625.35,621.0,621.8,606.9,606.9,609.75,613.93,6706130,411711613435000.0,135754.0,5079116.0,0.7574,1,633.11,655.525,664.2125,-0.024946030223075066,0.01820862744843041,1.024550996869336,1.018450184501845,3417196.0,1.9624657175064,625.35,3672771.0,632.5,3730556.0,644.1,2339123.0,32.17238732887898
2013-08-01,HDFCBANK,EQ,609.75,613.9,637.8,612.4,633.2,632.2,624.5,5861652,366058098285000.0,97814.0,4352746.0,0.7426,0,628.78,650.335,663.0649999999999,0.036818368183682004,0.01941808206425306,1.041476159372959,0.9710534640936411,3661764.2,1.6007726548858607,609.75,6706130.0,625.35,3672771.0,632.5,3730556.0,41.643734219625564
2013-08-02,HDFCBANK,EQ,632.2,630.0,634.8,626.85,630.2,631.25,630.94,5003962,315721539855000.0,80064.0,4041300.0,0.8076000000000001,1,626.21,645.46,661.24,-0.001502689022461312,0.01951336704417765,1.0126824599186408,0.998019801980198,3850699.9,1.299494151699539,632.2,5861652.0,609.75,6706130.0,625.35,3672771.0,41.380409314074285
2013-08-05,HDFCBANK,EQ,631.25,631.55,635.45,615.0,633.6,632.7,626.47,3399593,212974471020000.0,84579.0,2336097.0,0.6872,0,626.2500000000001,640.525,659.8525000000001,0.002297029702970299,0.019472735106536864,1.0332520325203254,0.9981823929192348,4029148.4,0.8437497611157733,631.25,5003962.0,632.2,5861652.0,609.75,6706130.0,41.98341789360239
2013-08-06,HDFCBANK,EQ,632.7,631.0,631.35,606.5,606.6,608.65,610.69,4911295,299926244265000.0,106235.0,3325296.0,0.6770999999999999,0,622.9100000000001,633.03,656.77,-0.03801169590643283,0.021346260273278576,1.0409727947238252,1.0367206111886964,4334908.3,1.132963989111373,632.7,3399593.0,631.25,5003962.0,632.2,5861652.0,35.46664508737703
2013-08-07,HDFCBANK,EQ,608.65,609.95,614.35,600.0,600.0,601.2,607.23,5689114,345457227175000.0,102123.0,4115292.0,0.7234,1,621.2,627.1550000000001,653.865,-0.012240203729565358,0.019751196966871075,1.0239166666666668,1.0145542248835662,4538101.0,1.2536331826902927,608.65,4911295.0,632.7,3399593.0,631.25,5003962.0,33.72052162399842
2013-08-08,HDFCBANK,EQ,601.2,604.0,617.5,600.0,608.45,610.5,609.57,5115362,311817606515000.0,59421.0,3566779.0,0.6973,0,616.86,622.82,650.2275000000001,0.015469061876247414,0.021223163468491117,1.0291666666666666,0.9893529893529893,4642955.8,1.1017468656496796,601.2,5689114.0,608.65,4911295.0,632.7,3399593.0,37.83497647168589
2013-08-12,HDFCBANK,EQ,610.5,610.05,610.8,598.65,600.0,602.2,603.76,3925217,236990160145000.0,74053.0,2733299.0,0.6962999999999999,1,611.05,618.63,645.55,-0.013595413595413497,0.021170137701961893,1.0202956652468054,1.0130355363666554,4801565.2,0.8174869727896228,610.5,5115362.0,601.2,5689114.0,608.65,4911295.0,35.7046885955567
2013-08-13,HDFCBANK,EQ,602.2,603.85,624.8,598.15,621.9,620.5,614.38,3675598,225820116175000.0,59026.0,2586085.0,0.7036,1,608.61,617.4300000000001,641.8025,0.030388575224177927,0.023635840866605553,1.044554041628354,0.9731668009669622,4796069.4,0.7663771504223854,602.2,3925217.0,610.5,5115362.0,601.2,5689114.0,43.28674609655488
2013-08-14,HDFCBANK,EQ,620.5,622.0,623.65,608.65,620.0,621.35,616.41,3575927,220423821810000.0,55380.0,2337650.0,0.6537000000000001,0,611.1500000000001,617.03,638.9350000000001,0.00136986301369868,0.023400021700259628,1.0246447054957692,1.0010461092781846,4786385.0,0.7471039208087106,620.5,3675598.0,602.2,3925217.0,610.5,5115362.0,43.619321850468474
2013-08-16,HDFCBANK,EQ,621.35,614.0,622.0,584.9,591.15,587.9,595.33,7014892,417616086140000.0,131043.0,4562792.0,0.6504000000000001,0,608.49,614.845,635.185,-0.05383439285426905,0.028082404345157234,1.0634296460933492,1.0443953053240347,4817261.2,1.4561992195897535,621.35,3575927.0,620.5,3675598.0,602.2,3925217.0,34.93671773740668
2013-08-19,HDFCBANK,EQ,587.9,587.0,588.6,570.3,580.0,584.7,578.4,5004610,289468161685000.0,101644.0,3066241.0,0.6127,1,603.33,610.095,630.215,-0.00544310256846392,0.024302352079126534,1.032088374539716,1.003933641183513,4731557.0,1.05770891061864,587.9,7014892.0,621.35,3575927.0,620.5,3675598.0,34.23465553472444
2013-08-20,HDFCBANK,EQ,584.7,574.95,589.9,566.5,582.0,584.75,581.22,6431746,373823104715000.0,125676.0,4280712.0,0.6656000000000001,1,599.8399999999999,605.4449999999999,625.4525000000001,8.551393877187508e-05,0.024351115876466066,1.041306266548985,0.9832407011543396,4874335.4,1.3195123995775915,584.7,5004610.0,587.9,7014892.0,621.35,3575927.0,34.2568859958684
2013-08-21,HDFCBANK,EQ,584.75,606.0,619.35,590.0,596.0,593.35,603.81,7227149,436380608185000.06,135617.0,4980289.0,0.6890999999999999,0,594.41,601.51,621.0175,0.014707139803334712,0.025198940448642092,1.0497457627118645,1.0213196258532062,5257091.0,1.3747429899919936,584.75,6431746.0,584.7,5004610.0,587.9,7014892.0,38.1307078932261
2013-08-22,HDFCBANK,EQ,593.35,589.0,603.7,570.0,589.0,588.7,586.11,7562673,443257704215000.0,160909.0,4432199.0,0.5861,1,587.88,599.5150000000001,616.2724999999999,-0.00783685851521021,0.02263016484112471,1.059122807017544,1.0005095974180396,5522228.8,1.3694964975011539,593.35,7227149.0,584.75,6431746.0,584.7,5004610.0,36.865818800056225
2013-08-23,HDFCBANK,EQ,588.7,592.0,609.15,588.3,608.35,607.55,600.68,5174611,310826687860000.0,83903.0,3684211.0,0.7120000000000001,1,591.81,600.1500000000001,613.6525,0.03201970443349733,0.02486062115926259,1.0354411014788374,0.9744053987326147,5470778.5,0.945863737674629,588.7,7562673.0,593.35,7227149.0,584.75,6431746.0,44.85218106068106
2013-08-26,HDFCBANK,EQ,607.55,612.35,622.8,602.55,610.95,611.3,612.74,3651902,223768433905000.03,101215.0,2322951.0,0.6361,0,597.13,600.2299999999999,611.525,0.006172331495350125,0.02444359150948285,1.0336071695294997,1.0017176509079013,5324432.5,0.685876288224144,607.55,5174611.0,588.7,7562673.0,593.35,7227149.0,46.30731892102787
2013-08-27,HDFCBANK,EQ,611.3,597.3,600.0,555.45,565.8,561.9,569.42,13677093,778801831500000.0,158825.0,9520969.0,0.6961,1,592.5600000000001,596.2,607.415,-0.0808113855717324,0.03547373021587247,1.080205238995409,1.0630005339028297,6299620.1,2.1710980635165607,611.3,3651902.0,607.55,5174611.0,588.7,7562673.0,33.69443619304191
2013-08-28,HDFCBANK,EQ,561.9,555.7,572.0,528.0,561.35,561.95,550.04,9266888,509716099890000.0,194851.0,5850943.0,0.6314000000000001,1,586.28,590.345,603.8875,8.89838049475955e-05,0.03321198619899518,1.0833333333333333,0.9888780140581902,6858749.1,1.3511046788400527,561.9,13677093.0,611.3,3651902.0,607.55,5174611.0,33.71411566830112
2013-08-29,HDFCBANK,EQ,561.95,568.0,582.5,568.0,570.7,572.05,573.11,10192751,584161578620000.0,148061.0,6393525.0,0.6273,1,582.95,585.4150000000001,601.2225,0.017973129281964484,0.03420743297002683,1.0255281690140845,0.9929201992832795,7520431.5,1.3553412460441931,561.95,9266888.0,561.9,13677093.0,611.3,3651902.0,37.73432176323257
2013-08-30,HDFCBANK,EQ,572.05,571.0,600.0,570.65,592.0,594.0,585.45,9154229,535937841090000.0,157809.0,6330174.0,0.6915000000000001,0,580.24,586.025,600.435,0.038370771785683155,0.03278390233790571,1.0514325768860073,0.9612794612794613,7734365.2,1.1835785825060343,572.05,10192751.0,561.95,9266888.0,561.9,13677093.0,45.47409098941483
2013-09-02,HDFCBANK,EQ,594.0,598.0,604.35,582.5,588.05,589.5,591.33,4878929,288505511220000.0,104126.0,3126024.0,0.6406999999999999,0,575.8799999999999,586.505,598.3,-0.007575757575757569,0.032841209375788806,1.037510729613734,1.0144189991518235,7721797.1,0.6318385392436691,594.0,9154229.0,572.05,10192751.0,561.95,9266888.0,44.259449887953885
2013-09-03,HDFCBANK,EQ,589.5,596.9,596.9,557.05,565.0,562.55,570.43,4535002,258691162705000.03,103550.0,2364574.0,0.5214,1,576.01,584.2850000000001,594.865,-0.04571670907548775,0.03606782207887825,1.0715375639529665,1.0610612390009777,7532122.7,0.6020881736299915,589.5,4878929.0,594.0,9154229.0,572.05,10192751.0,37.755270999446815
2013-09-04,HDFCBANK,EQ,562.55,567.45,576.85,559.15,565.55,564.05,567.14,5235450,296922384205000.0,106806.0,2953786.0,0.5642,1,576.43,581.3549999999999,591.4325,0.0026664296506977436,0.03559927568000168,1.0316551909147815,1.0060278344118432,7332952.8,0.7139620481397344,562.55,4535002.0,589.5,4878929.0,594.0,9154229.0,38.29876840040441
2013-09-05,HDFCBANK,EQ,564.05,584.0,622.9,584.0,611.0,609.5,601.76,8311562,500154196890000.0,124498.0,4804578.0,0.5781000000000001,1,583.9199999999998,583.435,591.475,0.08057796294654729,0.04452837123040848,1.0666095890410958,0.9581624282198523,7407841.7,1.1219950879889886,564.05,5235450.0,562.55,4535002.0,589.5,4878929.0,51.98046984967776
2013-09-06,HDFCBANK,EQ,609.5,611.0,620.0,586.75,614.2,616.2,605.81,4749304,287717892925000.0,83012.0,2399688.0,0.5053,1,588.3599999999999,584.3,592.225,0.010992616899097696,0.043563997558874364,1.0566680869194716,0.991561181434599,7365311.0,0.6448205649428789,609.5,8311562.0,564.05,5235450.0,562.55,4535002.0,53.61338840726124
2013-09-10,HDFCBANK,EQ,616.2,620.55,641.0,618.4,635.3,638.0,633.17,5074709,321313640230000.0,97535.0,3197979.0,0.6302000000000001,1,598.0600000000001,586.97,593.6,0.035378123985718934,0.04481541730565566,1.0365459249676585,0.9726489028213166,7507591.7,0.6759436584703987,616.2,4749304.0,609.5,8311562.0,564.05,5235450.0,58.55211888712739
2013-09-11,HDFCBANK,EQ,638.0,633.0,650.0,625.55,643.8,647.25,638.32,3172598,202514005575000.0,78841.0,1479775.0,0.4664,0,615.0,595.5049999999999,595.8525000000001,0.014498432601880884,0.03309408341639508,1.0390856046678922,0.9779837775202781,6457142.2,0.49133159867533965,638.0,5074709.0,616.2,4749304.0,609.5,8311562.0,60.4750508521028
2013-09-12,HDFCBANK,EQ,647.25,642.5,646.0,627.6,635.1,633.95,634.26,4419134,280288774535000.0,71043.0,2416986.0,0.5468999999999999,0,628.9799999999999,602.705,596.525,-0.020548474314406984,0.03471214358775622,1.0293180369662205,1.0134868680495306,5972366.8,0.7399301061013198,647.25,3172598.0,638.0,5074709.0,616.2,4749304.0,56.42180321050702
2013-09-13,HDFCBANK,EQ,633.95,632.45,634.5,621.0,628.1,629.2,629.35,3875780,243922796385000.0,84547.0,2341999.0,0.6043000000000001,1,632.92,608.42,596.9175,-0.007492704471961487,0.035209739291254295,1.0217391304347827,1.0051652892561984,5340669.7,0.7257104853348261,633.95,4419134.0,647.25,3172598.0,638.0,5074709.0,55.00389857906216
2013-09-16,HDFCBANK,EQ,629.2,637.5,648.9,629.0,642.1,642.8,641.88,3034804,194799382105000.0,81576.0,1489405.0,0.4908,0,638.24,613.3,599.6625,0.021614748887476054,0.03409677916369175,1.031637519872814,0.9917548226509024,4728727.2,0.6417803082402385,629.2,3875780.0,633.95,4419134.0,647.25,3172598.0,58.23978152687288
2013-09-17,HDFCBANK,EQ,642.8,638.0,645.0,633.6,644.65,642.25,640.68,2108022,135057717415000.02,52152.0,1254631.0,0.5952000000000001,1,639.0899999999999,618.575,602.54,-0.0008556316116987706,0.03381109051341426,1.0179924242424243,0.9933826391592059,4451636.5,0.4735386638149813,642.8,3034804.0,629.2,3875780.0,633.95,4419134.0,58.05794211463594
2013-09-18,HDFCBANK,EQ,642.25,643.6,654.9,631.15,652.9,650.5,642.32,2747404,176469927780000.0,69475.0,1723703.0,0.6274000000000001,1,639.74,627.3700000000001,605.8275,0.012845465161541503,0.02779601916110364,1.0376297235205578,0.9893927747886242,4272876.7,0.6429869600496546,642.25,2108022.0,642.8,3034804.0,629.2,3875780.0,60.07177853099394
2013-09-19,HDFCBANK,EQ,650.5,680.0,689.9,676.3,683.65,683.2,681.13,7320226,498604052995000.0,149072.0,5108200.0,0.6978,0,649.59,639.2850000000001,610.3199999999999,0.05026902382782472,0.02948036999151693,1.0201094188969393,0.9953161592505854,4481354.3,1.633485216734593,650.5,2747404.0,642.25,2108022.0,642.8,3034804.0,66.86323666970311
2013-09-20,HDFCBANK,EQ,683.2,682.5,686.45,635.25,658.15,659.05,657.57,6181538,406481910535000.0,97113.0,3484631.0,0.5637,0,655.5600000000001,644.24,613.8375,-0.035348360655737876,0.025404759144708577,1.0805981896890988,1.0355815188528943,4268351.9,1.4482259534411863,683.2,7320226.0,650.5,2747404.0,642.25,2108022.0,58.89575421361009
2013-09-23,HDFCBANK,EQ,659.05,651.0,652.35,633.1,640.65,641.95,641.14,3496310,224163871470000.0,110527.0,1888679.0,0.5402,0,655.39,646.815,615.5575,-0.0259464380547757,0.02753900081107748,1.030405939030169,1.0140976711581897,4143052.5,0.8438971024383591,659.05,6181538.0,683.2,7320226.0,650.5,2747404.0,53.989949046189786
2013-09-24,HDFCBANK,EQ,641.95,633.05,644.35,629.95,637.1,638.45,639.17,4543797,290428000190000.0,64600.0,3102382.0,0.6828000000000001,0,654.6299999999999,646.8599999999999,616.9150000000001,-0.005452138016979524,0.02538516797633867,1.0228589570600841,0.9915420158195629,4089961.3,1.1109633237849952,641.95,3496310.0,659.05,6181538.0,683.2,7320226.0,53.016542356920816
2013-09-25,HDFCBANK,EQ,638.45,638.0,641.7,613.2,619.85,620.6,621.4,5245230,325940500515000.0,95260.0,3459525.0,0.6596,1,648.65,644.195,619.85,-0.027958336596444533,0.026291738145198425,1.046477495107632,1.02803738317757,4297224.5,1.2206087906275318,638.45,4543797.0,641.95,3496310.0,659.05,6181538.0,48.23970042619621
2013-09-26,HDFCBANK,EQ,620.6,621.35,626.0,618.0,618.35,621.15,621.3,5645610,350759783225000.0,68065.0,3785078.0,0.6704000000000001,0,636.24,642.915,622.8100000000001,0.0008862391234287781,0.025648361532290737,1.0129449838187703,1.000321983417854,4419872.1,1.2773242918047336,620.6,5245230.0,638.45,4543797.0,641.95,3496310.0,48.39399082360539
2013-09-27,HDFCBANK,EQ,621.15,622.0,624.0,605.0,612.0,608.9,610.8,4102173,250561570000000.0,72225.0,2566085.0,0.6255,0,626.2099999999999,640.885,624.6525,-0.01972148434355636,0.026237671487551024,1.031404958677686,1.021514205945147,4442511.4,0.9233905398644559,621.15,5645610.0,620.6,5245230.0,638.45,4543797.0,45.16475433370866
2013-09-30,HDFCBANK,EQ,608.9,606.0,612.85,587.7,593.35,593.05,599.07,4265607,255537831990000.0,108547.0,2841971.0,0.6663,1,616.4300000000001,635.91,624.605,-0.026030546887830575,0.025596061903267735,1.0427939424876638,1.0218362701289943,4565591.7,0.9342944530059488,608.9,4102173.0,621.15,5645610.0,620.6,5245230.0,41.32260721841559
2013-10-01,HDFCBANK,EQ,593.05,598.8,614.4,589.35,612.35,611.65,604.98,3249277,196573429445000.0,107422.0,1887561.0,0.5809000000000001,1,611.0699999999999,632.85,625.7125,0.03136329145940486,0.028428715386385417,1.0425044540595572,0.9789912531676612,4679717.2,0.6943319139028316,593.05,4265607.0,608.9,4102173.0,621.15,5645610.0,47.01856090224541
2013-10-03,HDFCBANK,EQ,611.65,615.3,639.0,610.0,637.65,636.2,626.0,2443228,152945744025000.0,55357.0,1460218.0,0.5977,1,614.1899999999999,631.42,629.395,0.04013733344232828,0.0314313673452371,1.0475409836065575,0.9671486953788115,4649299.6,0.5255045297575575,611.65,3249277.0,593.05,4265607.0,608.9,4102173.0,53.442592460109225
2013-10-04,HDFCBANK,EQ,636.2,635.5,647.4,635.0,639.75,640.45,642.41,3407094,218875213345000.0,57758.0,2103361.0,0.6173,0,618.05,627.145,633.215,0.006680289217227298,0.025956894100247232,1.019527559055118,0.9922710594113513,4257986.4,0.8001655430369622,636.2,2443228.0,611.65,3249277.0,593.05,4265607.0,54.471761886499934
2013-10-07,HDFCBANK,EQ,640.45,636.5,638.15,618.25,635.5,634.3,625.7,2480500,155204982430000.0,56687.0,1317756.0,0.5312,0,623.13,624.67,634.455,-0.009602623155593903,0.02393595523386902,1.0321876263647392,1.0034683903515687,3887882.6,0.6380079480795022,640.45,3407094.0,636.2,2443228.0,611.65,3249277.0,52.65778583301526
2013-10-08,HDFCBANK,EQ,634.3,650.5,654.55,625.8,629.0,632.65,637.1,2942037,187437233310000.0,48694.0,1106961.0,0.3763,1,631.05,623.74,635.2774999999999,-0.002601292763676488,0.022612297234324515,1.0459411952700544,1.0282146526515452,3832455.3,0.7676637480938134,634.3,2480500.0,640.45,3407094.0,636.2,2443228.0,52.15595477189915
2013-10-09,HDFCBANK,EQ,632.65,625.2,650.9,623.0,649.5,649.15,641.87,2167190,139104570734999.98,35909.0,945385.0,0.4362,0,638.55,624.8100000000001,635.8349999999999,0.02608077135857112,0.024107303199999094,1.0447833065810594,0.9631055996302859,3594794.6,0.6028689372127131,632.65,2942037.0,634.3,2480500.0,640.45,3407094.0,56.60920627133723
